model,strategy,kind,combo_set,combo_id,snr,metric,seed,x,y,baseline_electrode_auroc,baseline_independent_rms_auroc,strategy_electrode_auroc
tcn,independent_rms,bandpass,heldout,RA_V2_V5,20,macro_auroc,17,4.778875484678924e-05,-0.0003145292731238092,0.9168150048367651,0.9167672160819184,0.9165004755636413
tcn,independent_rms,bandpass,heldout,RA_V2_V5,20,macro_auroc,29,-0.00014027778044944927,-5.269894284121168e-05,0.9218535120058015,0.9219937897862509,0.9218008130629602
tcn,independent_rms,bandpass,heldout,RA_V2_V5,20,macro_auroc,43,-9.276419306702977e-06,-0.0008991082995493116,0.9176552000463758,0.9176644764656825,0.9167560917468265
tcn,independent_rms,bandpass,heldout,RA_V2_V5,20,macro_auroc,101,-0.00013171789600396888,-0.0005713546983374673,0.9149914131293482,0.9151231310253521,0.9144200584310107
tcn,independent_rms,bandpass,heldout,RA_V2_V5,20,macro_auroc,202,-0.00010453490258821585,0.0003941741367619045,0.9169601902680184,0.9170647251706067,0.9173543644047804
tcn,independent_rms,bandpass,heldout,RA_V2_V5,15,macro_auroc,17,8.339463534801084e-05,-5.565024301423804e-05,0.9162641099787978,0.9161807153434498,0.9162084597357836
tcn,independent_rms,bandpass,heldout,RA_V2_V5,15,macro_auroc,29,-0.000450562325457593,0.00015179914995533395,0.9212051240874264,0.921655686412884,0.9213569232373817
tcn,independent_rms,bandpass,heldout,RA_V2_V5,15,macro_auroc,43,-0.00014481067295402106,-0.000980905969605983,0.9172510306977912,0.9173958413707453,0.9162701247281853
tcn,independent_rms,bandpass,heldout,RA_V2_V5,15,macro_auroc,101,-0.0004987820067364757,-0.0004960610945836663,0.9146124252698137,0.9151112072765502,0.91411636417523
tcn,independent_rms,bandpass,heldout,RA_V2_V5,15,macro_auroc,202,-0.00021297373173256862,0.0004044550693098614,0.9166080720697645,0.916821045801497,0.9170125271390743
tcn,independent_rms,bandpass,heldout,RA_V2_V5,10,macro_auroc,17,-0.00011050578481874851,0.0007181983290901472,0.9139634493112313,0.91407395509605,0.9146816476403214
tcn,independent_rms,bandpass,heldout,RA_V2_V5,10,macro_auroc,29,-0.0015121671669416914,0.0009948298556592405,0.9182661804983493,0.919778347665291,0.9192610103540085
tcn,independent_rms,bandpass,heldout,RA_V2_V5,10,macro_auroc,43,-0.0008275122647558586,-0.001108528928013608,0.9153116320624319,0.9161391443271878,0.9142031031344183
tcn,independent_rms,bandpass,heldout,RA_V2_V5,10,macro_auroc,101,-0.0022200438780570764,0.00023943524870495558,0.9119026541625971,0.9141226980406542,0.912142089411302
tcn,independent_rms,bandpass,heldout,RA_V2_V5,10,macro_auroc,202,-0.0005525647278586954,0.00019104696507032948,0.9150289371948828,0.9155815019227415,0.9152199841599531
tcn,independent_rms,bandpass,heldout,RA_V2_V5,5,macro_auroc,17,-0.0015328722967788977,0.0025204020801556926,0.9064210152084037,0.9079538875051826,0.9089414172885594
tcn,independent_rms,bandpass,heldout,RA_V2_V5,5,macro_auroc,29,-0.004330346946614827,0.003532635482429214,0.9078498339121136,0.9121801808587284,0.9113824693945428
tcn,independent_rms,bandpass,heldout,RA_V2_V5,5,macro_auroc,43,-0.004284816873110331,-0.0010293287669108642,0.9074169456964949,0.9117017625696052,0.906387616929584
tcn,independent_rms,bandpass,heldout,RA_V2_V5,5,macro_auroc,101,-0.008786988776613769,0.002955044318078026,0.8997666660655061,0.9085536548421199,0.9027217103835842
tcn,independent_rms,bandpass,heldout,RA_V2_V5,5,macro_auroc,202,-0.0021226449481307474,-0.00034352603310849883,0.9090740366595009,0.9111966816076317,0.9087305106263924
tcn,independent_rms,bandpass,heldout,RA_V2_V5,0,macro_auroc,17,-0.0077968318018357685,0.005999452273221184,0.8835833136409981,0.8913801454428338,0.8895827659142193
tcn,independent_rms,bandpass,heldout,RA_V2_V5,0,macro_auroc,29,-0.010914710904079694,0.009119550265721532,0.8770118695713143,0.887926580475394,0.8861314198370358
tcn,independent_rms,bandpass,heldout,RA_V2_V5,0,macro_auroc,43,-0.020975449411142266,0.001172583837205865,0.8766246227176528,0.8976000721287951,0.8777972065548587
tcn,independent_rms,bandpass,heldout,RA_V2_V5,0,macro_auroc,101,-0.03335983453358926,0.010325648777769092,0.853244378606927,0.8866042131405163,0.8635700273846961
tcn,independent_rms,bandpass,heldout,RA_V2_V5,0,macro_auroc,202,-0.010665564982569542,-0.00145294579058719,0.8874881703929625,0.898153735375532,0.8860352246023753
tcn,independent_rms,bandpass,train,LA_LL,20,macro_auroc,17,-0.00020655829999238762,-0.00022498980605178964,0.9165697172970413,0.9167762755970337,0.9163447274909895
tcn,independent_rms,bandpass,train,LA_LL,20,macro_auroc,29,-2.7556243284543314e-05,-0.00022410416085505425,0.9218989202643628,0.9219264765076474,0.9216748161035078
tcn,independent_rms,bandpass,train,LA_LL,20,macro_auroc,43,-0.0002559295379045423,-0.0008194249413326915,0.9174871052262074,0.9177430347641119,0.9166676802848747
tcn,independent_rms,bandpass,train,LA_LL,20,macro_auroc,101,0.0002420260030879806,-0.0007378278606593458,0.9153772518048848,0.9151352258017968,0.9146394239442255
tcn,independent_rms,bandpass,train,LA_LL,20,macro_auroc,202,-0.00012295082974045357,0.0004929575959099486,0.9169604528957226,0.917083403725463,0.9174534104916325
tcn,independent_rms,bandpass,train,LA_LL,15,macro_auroc,17,-0.00047187415756899664,5.4460522585730864e-05,0.9157089849745604,0.9161808591321294,0.9157634454971462
tcn,independent_rms,bandpass,train,LA_LL,15,macro_auroc,29,-0.00048576258360544244,5.498878047260902e-05,0.9209842376878379,0.9214700002714433,0.9210392264683105
tcn,independent_rms,bandpass,train,LA_LL,15,macro_auroc,43,-0.0007019648966553049,-0.0006997870816393137,0.9167732071168849,0.9174751720135402,0.9160734200352456
tcn,independent_rms,bandpass,train,LA_LL,15,macro_auroc,101,-7.453302054394317e-05,-0.00044727400648170157,0.9149907533134295,0.9150652863339734,0.9145434793069478
tcn,independent_rms,bandpass,train,LA_LL,15,macro_auroc,202,-0.000382858495914129,0.000827293313515276,0.916400665042933,0.9167835235388472,0.9172279583564483
tcn,independent_rms,bandpass,train,LA_LL,10,macro_auroc,17,-0.001353633023731926,0.0009239564973650971,0.912730812422281,0.914084445446013,0.9136547689196461
tcn,independent_rms,bandpass,train,LA_LL,10,macro_auroc,29,-0.0024797317327737156,0.00187909546245546,0.9164294815945082,0.9189092133272819,0.9183085770569637
tcn,independent_rms,bandpass,train,LA_LL,10,macro_auroc,43,-0.0022040974190592477,-6.992003188210916e-05,0.9139052283197822,0.9161093257388414,0.9138353082879
tcn,independent_rms,bandpass,train,LA_LL,10,macro_auroc,101,-0.002632179140599211,0.0020806144584942787,0.9109259809883762,0.9135581601289754,0.9130065954468705
tcn,independent_rms,bandpass,train,LA_LL,10,macro_auroc,202,-0.002428026071288447,0.002303329843720503,0.912910725549876,0.9153387516211644,0.9152140553935965
tcn,independent_rms,bandpass,train,LA_LL,5,macro_auroc,17,-0.00440066702719033,0.0031821715405968565,0.903315409100839,0.9077160761280293,0.9064975806414358
tcn,independent_rms,bandpass,train,LA_LL,5,macro_auroc,29,-0.009878499188485712,0.008451855229496208,0.8994247271025133,0.909303226290999,0.9078765823320095
tcn,independent_rms,bandpass,train,LA_LL,5,macro_auroc,43,-0.006883087226538076,0.0016867628089795028,0.9043138545825092,0.9111969418090473,0.9060006173914887
tcn,independent_rms,bandpass,train,LA_LL,5,macro_auroc,101,-0.015068622156586109,0.013875957414356321,0.8902978120185242,0.9053664341751103,0.9041737694328805
tcn,independent_rms,bandpass,train,LA_LL,5,macro_auroc,202,-0.0131595443063377,0.0074592753666617995,0.8972712397501047,0.9104307840564424,0.9047305151167665
tcn,independent_rms,bandpass,train,LA_LL,0,macro_auroc,17,-0.014963706068870208,0.009673009084364081,0.8744426707741827,0.8894063768430529,0.8841156798585468
tcn,independent_rms,bandpass,train,LA_LL,0,macro_auroc,29,-0.03189464515800844,0.022690799997699407,0.8482269267877722,0.8801215719457807,0.8709177267854716
tcn,independent_rms,bandpass,train,LA_LL,0,macro_auroc,43,-0.018228918835282548,0.0034223599685642148,0.8776244793668306,0.8958533982021132,0.8810468393353948
tcn,independent_rms,bandpass,train,LA_LL,0,macro_auroc,101,-0.04611770813768201,0.03561335462768567,0.8275897039686944,0.8737074121063764,0.86320305859638
tcn,independent_rms,bandpass,train,LA_LL,0,macro_auroc,202,-0.05450019170008413,0.01881981503310204,0.8415082393222153,0.8960084310222994,0.8603280543553173
tcn,independent_rms,bandpass,train,RA_LA,20,macro_auroc,17,-3.2233972823703105e-05,-0.00027677770699963133,0.9167348244936309,0.9167670584664546,0.9164580467866312
tcn,independent_rms,bandpass,train,RA_LA,20,macro_auroc,29,-0.000124644907155802,-9.995681878072205e-05,0.921854169529537,0.9219788144366928,0.9217542127107563
tcn,independent_rms,bandpass,train,RA_LA,20,macro_auroc,43,-0.0001375037414067526,-0.000855853823647168,0.9175373494023538,0.9176748531437605,0.9166814955787066
tcn,independent_rms,bandpass,train,RA_LA,20,macro_auroc,101,-2.164557112249721e-05,-0.0005932773732324481,0.9151015462584537,0.9151231918295762,0.9145082688852213
tcn,independent_rms,bandpass,train,RA_LA,20,macro_auroc,202,-0.00013147694419768374,0.00042947209867671976,0.9169314796630529,0.9170629566072506,0.9173609517617296
tcn,independent_rms,bandpass,train,RA_LA,15,macro_auroc,17,-0.0001596710550023639,-3.7161670269014735e-05,0.9159926051880722,0.9161522762430746,0.9159554435178032
tcn,independent_rms,bandpass,train,RA_LA,15,macro_auroc,29,-0.0005110206566989461,0.00012921773409413362,0.9211147116384044,0.9216257322951034,0.9212439293724985
tcn,independent_rms,bandpass,train,RA_LA,15,macro_auroc,43,-0.0005423891277986925,-0.0008445736565360074,0.9168125220635437,0.9173549111913424,0.9159679484070077
tcn,independent_rms,bandpass,train,RA_LA,15,macro_auroc,101,-0.00033946885165714313,-0.00039567131691731205,0.914691732416187,0.9150312012678441,0.9142960610992696
tcn,independent_rms,bandpass,train,RA_LA,15,macro_auroc,202,-0.000300210391935396,0.0006255509524804026,0.9164372728772159,0.9167374832691513,0.9170628238296963
tcn,independent_rms,bandpass,train,RA_LA,10,macro_auroc,17,-0.0005652533051176967,0.0008055277252855264,0.913288330021204,0.9138535833263217,0.9140938577464895
tcn,independent_rms,bandpass,train,RA_LA,10,macro_auroc,29,-0.001958901540438873,0.0013681284252544668,0.9173929987265851,0.919351900267024,0.9187611271518396
tcn,independent_rms,bandpass,train,RA_LA,10,macro_auroc,43,-0.002141579296723095,-0.0004496082446061589,0.9137846962858367,0.9159262755825598,0.9133350880412305
tcn,independent_rms,bandpass,train,RA_LA,10,macro_auroc,101,-0.002713770385708414,0.0012805723923753343,0.9109954239221866,0.913709194307895,0.9122759963145619
tcn,independent_rms,bandpass,train,RA_LA,10,macro_auroc,202,-0.001229279183840526,0.0010036484391835465,0.9140885341805436,0.9153178133643841,0.9150921826197271
tcn,independent_rms,bandpass,train,RA_LA,5,macro_auroc,17,-0.0029834851114267646,0.0029818407150239423,0.9044031426425168,0.9073866277539435,0.9073849833575407
tcn,independent_rms,bandpass,train,RA_LA,5,macro_auroc,29,-0.006461677796552601,0.005639682006969182,0.9038150711146612,0.9102767489112138,0.9094547531216304
tcn,independent_rms,bandpass,train,RA_LA,5,macro_auroc,43,-0.00800670935349046,0.0008235995468519608,0.9029253440923986,0.910932053445889,0.9037489436392505
tcn,independent_rms,bandpass,train,RA_LA,5,macro_auroc,101,-0.013274765536161581,0.008367472990272296,0.8933650904556467,0.9066398559918083,0.901732563445919
tcn,independent_rms,bandpass,train,RA_LA,5,macro_auroc,202,-0.005805618529034606,0.002370545850901684,0.9048583458385838,0.9106639643676184,0.9072288916894855
tcn,independent_rms,bandpass,train,RA_LA,0,macro_auroc,17,-0.015367334803036536,0.009179702677730606,0.8742878636943784,0.8896551984974149,0.883467566372109
tcn,independent_rms,bandpass,train,RA_LA,0,macro_auroc,29,-0.018827255262026332,0.015565658167479235,0.8632111107994547,0.882038366061481,0.8787767689669339
tcn,independent_rms,bandpass,train,RA_LA,0,macro_auroc,43,-0.02979165295026165,0.0044048976983323,0.8651249983107837,0.8949166512610454,0.869529896009116
tcn,independent_rms,bandpass,train,RA_LA,0,macro_auroc,101,-0.048323568437640074,0.02747920512295199,0.830945436775291,0.879269005212931,0.858424641898243
tcn,independent_rms,bandpass,train,RA_LA,0,macro_auroc,202,-0.024525669723984067,0.0016274949016098494,0.8735030469666366,0.8980287166906207,0.8751305418682465
tcn,independent_rms,bandpass,train,RA_LA_LL,20,macro_auroc,17,-4.3503204915307236e-05,-0.0002580121821080805,0.9167216479960432,0.9167651512009585,0.9164636358139351
tcn,independent_rms,bandpass,train,RA_LA_LL,20,macro_auroc,29,-2.931592794397364e-05,-0.00016453600328425466,0.9219218902735558,0.9219512062014997,0.9217573542702715
tcn,independent_rms,bandpass,train,RA_LA_LL,20,macro_auroc,43,-0.00016366645159726634,-0.0008648423610155831,0.9175543439824926,0.9177180104340898,0.916689501621477
tcn,independent_rms,bandpass,train,RA_LA_LL,20,macro_auroc,101,0.0001216759966343739,-0.0006498748404005772,0.9152529495916729,0.9151312735950385,0.9146030747512723
tcn,independent_rms,bandpass,train,RA_LA_LL,20,macro_auroc,202,-9.218806806088331e-05,0.0004367745535338585,0.916986581218147,0.9170787692862079,0.9174233557716809
tcn,independent_rms,bandpass,train,RA_LA_LL,15,macro_auroc,17,-0.00019046950598189394,9.374381306881396e-06,0.9159493146154395,0.9161397841214214,0.9159586889967464
tcn,independent_rms,bandpass,train,RA_LA_LL,15,macro_auroc,29,-0.0004255037858299504,0.00012244586067977625,0.9211137607092971,0.921539264495127,0.9212362065699768
tcn,independent_rms,bandpass,train,RA_LA_LL,15,macro_auroc,43,-0.0005363196889417443,-0.0008501869577044463,0.9169136567744787,0.9174499764634204,0.9160634698167742
tcn,independent_rms,bandpass,train,RA_LA_LL,15,macro_auroc,101,-0.00012709043717096247,-0.0004865689102736548,0.9149303740678549,0.9150574645050259,0.9144438051575813
tcn,independent_rms,bandpass,train,RA_LA_LL,15,macro_auroc,202,-0.0002620452922678096,0.000665725667233108,0.9165109815146939,0.9167730268069617,0.917176707181927
tcn,independent_rms,bandpass,train,RA_LA_LL,10,macro_auroc,17,-0.0007404029028379444,0.000895209487551285,0.9131619034251987,0.9139023063280366,0.9140571129127499
tcn,independent_rms,bandpass,train,RA_LA_LL,10,macro_auroc,29,-0.0021836177988941996,0.0016746382594287068,0.9169581909929757,0.9191418087918699,0.9186328292524044
tcn,independent_rms,bandpass,train,RA_LA_LL,10,macro_auroc,43,-0.0019368482038409907,-0.0004515529432449483,0.9141387807292716,0.9160756289331126,0.9136872277860266
tcn,independent_rms,bandpass,train,RA_LA_LL,10,macro_auroc,101,-0.0025593574391787888,0.00149379952006079,0.9111195989492401,0.9136789563884189,0.9126133984693009
tcn,independent_rms,bandpass,train,RA_LA_LL,10,macro_auroc,202,-0.001383967662551333,0.0013433991545512836,0.9139257937535199,0.9153097614160712,0.9152691929080712
tcn,independent_rms,bandpass,train,RA_LA_LL,5,macro_auroc,17,-0.003218477461755853,0.0031120896286677135,0.9041001336676991,0.907318611129455,0.9072122232963669
tcn,independent_rms,bandpass,train,RA_LA_LL,5,macro_auroc,29,-0.008499034794931526,0.007414410110947456,0.9013770350274823,0.9098760698224139,0.9087914451384298
tcn,independent_rms,bandpass,train,RA_LA_LL,5,macro_auroc,43,-0.006742379607388882,0.000771434283845629,0.9044289797043046,0.9111713593116935,0.9052004139881502
tcn,independent_rms,bandpass,train,RA_LA_LL,5,macro_auroc,101,-0.013953518568621703,0.010686906730694279,0.8922350207110974,0.9061885392797191,0.9029219274417917
tcn,independent_rms,bandpass,train,RA_LA_LL,5,macro_auroc,202,-0.007748177531802902,0.003898989342827286,0.9027447622041134,0.9104929397359163,0.9066437515469407
tcn,independent_rms,bandpass,train,RA_LA_LL,0,macro_auroc,17,-0.013345540699842506,0.009530084584150611,0.8752113247821234,0.8885568654819659,0.884741409366274
tcn,independent_rms,bandpass,train,RA_LA_LL,0,macro_auroc,29,-0.025685061048096314,0.02061062375079481,0.855966164160618,0.8816512252087143,0.8765767879114128
tcn,independent_rms,bandpass,train,RA_LA_LL,0,macro_auroc,43,-0.021430512180691474,0.0030896148456868167,0.8744243024200689,0.8958548146007603,0.8775139172657557
tcn,independent_rms,bandpass,train,RA_LA_LL,0,macro_auroc,101,-0.047145719562827315,0.0318008596284618,0.8297377847672298,0.8768835043300571,0.8615386443956916
tcn,independent_rms,bandpass,train,RA_LA_LL,0,macro_auroc,202,-0.03660726121751856,0.008437199773258408,0.8598652324359337,0.8964724936534523,0.8683024322091921
tcn,independent_rms,bandpass,train,RA_LL,20,macro_auroc,17,5.15740713979973e-06,-0.00027608258963629506,0.9167481087852432,0.9167429513781034,0.9164720261956069
tcn,independent_rms,bandpass,train,RA_LL,20,macro_auroc,29,-4.8173762164260836e-05,-0.00012359958301466634,0.9219091723108314,0.9219573460729956,0.9217855727278167
tcn,independent_rms,bandpass,train,RA_LL,20,macro_auroc,43,-0.00011154039228689072,-0.0009223263825641759,0.9176274991321971,0.917739039524484,0.9167051727496329
tcn,independent_rms,bandpass,train,RA_LL,20,macro_auroc,101,0.00014184418121587772,-0.0007017174529463377,0.9152812995539822,0.9151394553727663,0.9145795821010358
tcn,independent_rms,bandpass,train,RA_LL,20,macro_auroc,202,-7.998172597289965e-05,0.0004054033700727766,0.9169948577041538,0.9170748394301267,0.9174002610742266
tcn,independent_rms,bandpass,train,RA_LL,15,macro_auroc,17,-4.98381390764413e-05,3.53764226168618e-05,0.9160265175412065,0.9160763556802829,0.9160618939638233
tcn,independent_rms,bandpass,train,RA_LL,15,macro_auroc,29,-0.0005592597564493262,0.00023835247298287232,0.9209605352949876,0.9215197950514369,0.9211988877679704
tcn,independent_rms,bandpass,train,RA_LL,15,macro_auroc,43,-0.00041866033012105675,-0.0009517735133929284,0.917084330482243,0.9175029908123641,0.9161325569688501
tcn,independent_rms,bandpass,train,RA_LL,15,macro_auroc,101,-0.00018830188714302754,-0.0005709916638879653,0.914899801333584,0.915088103220727,0.914328809669696
tcn,independent_rms,bandpass,train,RA_LL,15,macro_auroc,202,-0.00028065216910011515,0.0005551474574765347,0.9164883940390158,0.916769046208116,0.9170435414964924
