model,kind,snr,condition,active,metric,n_seeds,mean,std,ci95_low,ci95_high
resnet,bandpass,0,covariance,all,f1_CD_clean_drop,3,0.14525368596660077,0.05940526402189292,-0.002317170664839774,0.2928245425980413
resnet,bandpass,0,covariance,all,f1_CD_normalized_robustness,3,0.7569756493442217,0.10381336450246403,0.4990889556031636,1.0148623430852797
resnet,bandpass,0,covariance,all,f1_HYP_clean_drop,3,0.056965336276151746,0.03193121622226714,-0.022356202122652977,0.13628687467495648
resnet,bandpass,0,covariance,all,f1_HYP_normalized_robustness,3,0.8992932377391282,0.04949382724883096,0.7763437549729747,1.0222427205052815
resnet,bandpass,0,covariance,all,f1_MI_clean_drop,3,0.17480588891618276,0.0440053662628813,0.0654904990645283,0.2841212787678372
resnet,bandpass,0,covariance,all,f1_MI_normalized_robustness,3,0.7094678222641712,0.06757046411161219,0.5416134841661232,0.8773221603622191
resnet,bandpass,0,covariance,all,f1_NORM_clean_drop,3,0.6002689300921226,0.1820123433916338,0.14812520387451722,1.0524126563097278
resnet,bandpass,0,covariance,all,f1_NORM_normalized_robustness,3,0.2726768001307324,0.22049136119976345,-0.27505410533397584,0.8204077055954406
resnet,bandpass,0,covariance,all,f1_STTC_clean_drop,3,0.2129261942247821,0.03290296753966009,0.13119069173202838,0.29466169671753584
resnet,bandpass,0,covariance,all,f1_STTC_normalized_robustness,3,0.7059698053868769,0.04630707500742674,0.5909366540415025,0.8210029567322513
resnet,bandpass,0,covariance,all,macro_ap_clean_drop,3,0.16438819181247044,0.025144107491808895,0.10192676616453801,0.22684961746040289
resnet,bandpass,0,covariance,all,macro_ap_normalized_robustness,3,0.7699513543324811,0.04045840967779269,0.6694470930956772,0.870455615569285
resnet,bandpass,0,covariance,all,macro_auroc_clean_drop,3,0.10632187318611104,0.0229954108945723,0.04919810578641749,0.16344564058580457
resnet,bandpass,0,covariance,all,macro_auroc_normalized_robustness,3,0.8780613611917208,0.0269869822452117,0.8110219808708846,0.9451007415125571
resnet,bandpass,0,covariance,all,macro_f1_clean_drop,3,0.23804400709516801,0.03983184155986317,0.139096227349074,0.336991786841262
