model,seed,kind,snr,condition,active,metric,clean,noisy,clean_drop,normalized_robustness
resnet,17,bandpass,20,independent,all,ap_NORM,0.8523628189114492,0.8551625615828803,-0.002799742671431127,1.0032846841841405
resnet,17,bandpass,20,independent,all,ap_MI,0.6026323895714301,0.5975969111586932,0.005035478412736882,0.9916441955313594
resnet,17,bandpass,20,independent,all,ap_STTC,0.760235683067164,0.7611128583437895,-0.0008771752766254526,1.0011538201838743
resnet,17,bandpass,20,independent,all,ap_CD,0.7146642813118566,0.7111983819727199,0.0034658993391366577,0.9951503112289736
resnet,17,bandpass,20,independent,all,ap_HYP,0.5675984805917279,0.5674464149826179,0.0001520656091099637,0.9997320894693884
resnet,17,bandpass,20,independent,all,f1_NORM,0.8247011952191236,0.8284854563691073,-0.0037842611499837586,1.0045886451613226
resnet,17,bandpass,20,independent,all,f1_MI,0.5760649087221096,0.5591836734693878,0.016881235252721782,0.9706956021828508
resnet,17,bandpass,20,independent,all,f1_STTC,0.7223300970873786,0.7213740458015268,0.0009560512858518555,0.998676434374387
resnet,17,bandpass,20,independent,all,f1_CD,0.6275510204081632,0.6224489795918368,0.005102040816326481,0.9918699186976065
resnet,17,bandpass,20,independent,all,f1_HYP,0.4692307692307692,0.4679245283018868,0.001306240928882374,0.997216207854355
resnet,17,bandpass,20,independent_rms,all,macro_auroc,0.86728516533319,0.8692964946118629,-0.0020113292786728687,1.0023191095133028
resnet,17,bandpass,20,independent_rms,all,macro_ap,0.6994987306907255,0.6990921820974095,0.000406548593316014,0.9994188000971582
resnet,17,bandpass,20,independent_rms,all,macro_f1,0.6439755981335089,0.6416016731754124,0.0023739249580965183,0.9963136414392512
resnet,17,bandpass,20,independent_rms,all,auroc_NORM,0.8942763456266882,0.8970336211013851,-0.002757275474696841,1.0030832476864426
resnet,17,bandpass,20,independent_rms,all,auroc_MI,0.8235754933943629,0.8232341601804031,0.00034133321395979355,0.9995855471444973
resnet,17,bandpass,20,independent_rms,all,auroc_STTC,0.9093264810477926,0.911728033654263,-0.0024015526064704584,1.002641023499833
resnet,17,bandpass,20,independent_rms,all,auroc_CD,0.8635741678171499,0.8674091118269673,-0.0038349440098174314,1.0044407812921345
resnet,17,bandpass,20,independent_rms,all,auroc_HYP,0.8456733387799564,0.8470775462962963,-0.0014042075163398504,1.0016604609025088
resnet,17,bandpass,20,independent_rms,all,ap_NORM,0.8523628189114492,0.8558754719518219,-0.0035126530403727374,1.0041210772706564
resnet,17,bandpass,20,independent_rms,all,ap_MI,0.6026323895714301,0.5989592221027735,0.003673167468656535,0.993904795803852
resnet,17,bandpass,20,independent_rms,all,ap_STTC,0.760235683067164,0.7612869092515369,-0.001051226184372811,1.0013827635387098
resnet,17,bandpass,20,independent_rms,all,ap_CD,0.7146642813118566,0.711949250996341,0.0027150303155155653,0.9962009710188287
resnet,17,bandpass,20,independent_rms,all,ap_HYP,0.5675984805917279,0.5673900561845743,0.00020842440715362898,0.9996327960428366
resnet,17,bandpass,20,independent_rms,all,f1_NORM,0.8247011952191236,0.8296593186372746,-0.00495812341815105,1.0060120240468764
resnet,17,bandpass,20,independent_rms,all,f1_MI,0.5760649087221096,0.5644171779141104,0.01164773080799919,0.9797805236308922
resnet,17,bandpass,20,independent_rms,all,f1_STTC,0.7223300970873786,0.72,0.0023300970873786353,0.9967741935470071
resnet,17,bandpass,20,independent_rms,all,f1_CD,0.6275510204081632,0.6224489795918368,0.005102040816326481,0.9918699186976065
resnet,17,bandpass,20,independent_rms,all,f1_HYP,0.4692307692307692,0.4714828897338403,-0.002252120503071109,1.0047996010699773
resnet,29,bandpass,0,covariance,all,macro_auroc,0.8771220235504608,0.7959581305210663,0.08116389302939442,0.90746567655232
resnet,29,bandpass,0,covariance,all,macro_ap,0.7317771406881841,0.5909106236342496,0.1408665170539345,0.8075007960452726
resnet,29,bandpass,0,covariance,all,macro_f1,0.6728403568656813,0.412498580489807,0.26034177637587436,0.613070509638798
resnet,29,bandpass,0,covariance,all,auroc_NORM,0.901926079330869,0.8274194389927717,0.07450664033809729,0.917391633254146
