model,seed,case_id,prediction_case_id,condition,snr,noise_seed,status,passed,reference_prediction_path,reference_prediction_sha256,reference_p_sha256,input_sha256,checkpoint_sha256,cohort_sha256,thresholds_sha256,original_run_fingerprint,original_source_sha256,all_original_metrics_recomputed,maximum_original_metric_abs_error,fresh_prediction_path,fresh_prediction_sha256,fresh_p_sha256,probabilities_max_abs,fixed_threshold_label_agreement,fresh_macro_auroc_difference,fresh_macro_f1_difference,fresh_ece_difference,numerical_comparison,cross_device_bridge,evidence_note
resnet,43,I__snr_0__noise_101,standard__n101__independent_rms__snr0,I,0,101,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_43/standard__n101__independent_rms__snr0.npz,715f177b03ee3c85dd5e077f33d6603d868a149ac3df983f2fb072be59d367a1,666262cc4a91b906bfdc6d85252bb63c182d62ed3e30058fc9e675f468736833,645e88fea28f6de2c9c8bec7fe9f5dc382fd647d827b1a0a1dea643a9dcb6653,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,5.551115123125783e-17,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,43,E__snr_0__noise_202,standard__n202__electrode__snr0,E,0,202,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_43/standard__n202__electrode__snr0.npz,ef46b17de4eb0602447443b21d4ab740f1bda9715e28412bae5fea4ce78b4842,416be440668c099edf2392142549f29d7ee6bbadab35dd0cebe001c477b4bec2,ebb2e60939c20fbdc7021b503b4154d20dc64e8743aade8ff0162325fc376218,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,5.551115123125783e-17,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,43,I__snr_0__noise_202,standard__n202__independent_rms__snr0,I,0,202,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_43/standard__n202__independent_rms__snr0.npz,5dbc7075d14e955d490b6f0e2ec3cd4ced72100538d1ce92d88cd888af0cde89,ca5227308101d72010fa3b6e12c37eb706ce27487325246f5f38094a901aaacc,9a7b17eb56d13c02a6119fbf3ac49a8f4c072a45c83d59c83a6ebf5003739c85,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.4901161221603232e-08,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,43,E__snr_0__noise_303,standard__n303__electrode__snr0,E,0,303,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_43/standard__n303__electrode__snr0.npz,93faae7b5d33a55704317fd115e70d5f114db78aa04fc52aa1f88af3ba42a1cc,6de62617cd1eb40e4c62b336551259da13ba1900b858ada3f03bcab00eb71718,b857ed34aea876a9ea653fb6930a38eb9b517ecf2c81adc409178a704a80ef37,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,8.326672684688674e-17,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,43,I__snr_0__noise_303,standard__n303__independent_rms__snr0,I,0,303,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_43/standard__n303__independent_rms__snr0.npz,a267d13c22d3b7355dc07f6e95d7fb5a5d6a9e4313a1ad557d4bb2d23c2e3023,2dad549943445786a85eab53c507f3c946399d93ec1a1b9525aec0bfd8937ed2,e7d0b59426ed89bc126f168ab5470e76731871a876717d4759ed05591d438457,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,43,E__snr_0__noise_404,standard__n404__electrode__snr0,E,0,404,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_43/standard__n404__electrode__snr0.npz,a1928ee75deae7637671289e893097e42ed5c394cc800ff756de4f97cb8ea6df,30f6afd66c6f6d2eea986ca4c2014c14789a1873e8a5db4986acc08f027bb1c6,0cbfd65142656d2a4539e8a5e14d4477612faf9c6c24ff0f5d758e573cb0c418,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1920928955078125e-07,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,43,I__snr_0__noise_404,standard__n404__independent_rms__snr0,I,0,404,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_43/standard__n404__independent_rms__snr0.npz,acc8ed370d686ce8c440744254d58c4f9c2812e83aecab56ae329fcb1149d169,e31a87b843089c9590506b9facc2e9ee80b1720ba59e9b9c4b20ca0ccbcf19c8,b9685535e0d715ed9954ee60e7ab5fe88109a982718286ff18519e20e4dca459,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,43,E__snr_0__noise_505,standard__n505__electrode__snr0,E,0,505,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_43/standard__n505__electrode__snr0.npz,7eaa152ed3d44e980198cc28e4f48175328e14325d2051a351a5c02d91606618,0aea8992c6477741d184b8a5b7ed7ab4b685d84e6b3afc5d19f9706605d2bb25,42b6424cc834cef160a7cb3f74c5dfcc17f21eeab757205a60a26c8986fbff79,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.490116116609208e-08,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,43,I__snr_0__noise_505,standard__n505__independent_rms__snr0,I,0,505,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_43/standard__n505__independent_rms__snr0.npz,cd822e34dccfedb8239a18fa2bcd2a349ef0d5d6f9525490b122dbb2b12ce8bb,55c951524034a4598b438914d938fd55a1b748d49bcf6904f9dc26cfe887463a,ce3dcc966a294de3f65ce5c8391a420750abbaa2fd697122f8d6836e7100a9aa,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,5.960464477539063e-08,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,43,E__snr_5__noise_8128,standard__n8128__electrode__snr5,E,5,8128,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_43/standard__n8128__electrode__snr5.npz,051c73f431e0c136990de5a102479a7db85daea15f6c5dbadfee26d297e16ad7,9abb6297693d3cf29c5c5ef8fbdc425e6419ceebce667d044305835926a5511c,a114022f00f77977526a8a7b16dd997e3a58abcbd77c090af1d926369049c636,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.6653345369377348e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,43,I__snr_5__noise_8128,standard__n8128__independent_rms__snr5,I,5,8128,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_43/standard__n8128__independent_rms__snr5.npz,453ad163af54666c70ad8bbb00ccd989a2600a3f534b086601396f5ca3ab7fec,3db2826c05377aa535bd1e2de1dae1b498ed1051ca85665f5bd647b7e6d95eb1,9ac7f1df732224f4a0a2fc01ed414b32fdc10d4ec73eead7d7e5fff91a464581,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,7.450580610801616e-09,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,43,E__snr_5__noise_101,standard__n101__electrode__snr5,E,5,101,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_43/standard__n101__electrode__snr5.npz,d922cd71d2dfc7cc3553cc543a4f518fd6fdac8cb3f4397808939a2c8271339e,d1dbfa31614cce788b9a04ee398dc7fd3c20c7ed56858d9f41971a5a10392184,a9b52831e24c7768419b845bb3083af3c8a16ec5e32b5fdb5b13c78d41daae5a,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.4901161193847656e-08,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,43,I__snr_5__noise_101,standard__n101__independent_rms__snr5,I,5,101,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_43/standard__n101__independent_rms__snr5.npz,b7b6f9bd9e74f9b98860b6b58f8e042b887af93154823045ca9fa2cad5809198,983d3cc82954643138f794f637c860440e64885e706eecf333f80453b6940524,d49ac1d77ee75afd3789bb2ceff039ce8d719c2ca6f6a349c9c17f7098b08599,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,43,E__snr_5__noise_202,standard__n202__electrode__snr5,E,5,202,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_43/standard__n202__electrode__snr5.npz,dafa7abc1b1c2bd7a10f70adadf43ff821e5dc8fe4a9ac69588571d9333595ee,adc7822745218cbbb2592b7a5d7e5681d2a6ccea5b8f741e092eaad3a0a870e6,6c3f29be5575354876cd0d27a39ced457ab439a24964f15c6afe323c5cda1cd5,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.490116116609208e-08,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,43,I__snr_5__noise_202,standard__n202__independent_rms__snr5,I,5,202,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_43/standard__n202__independent_rms__snr5.npz,3737b06853d1f5659a1e7508079507ae0a3bcef8126ea5f6962959fb200439ff,9b091bd34c53688997f80e973a18f857165787085c8dc291064ab45c0606f49d,0360ee49bce1989641f1db50607d38189be93cd3e3f0c15d2967aeceb8879683,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,43,E__snr_5__noise_303,standard__n303__electrode__snr5,E,5,303,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_43/standard__n303__electrode__snr5.npz,d4e71ba2653a9af2ca5f93c9dd003f0e3e2ea668725a7505ffa1b9445febd53a,2733db1245e980fef07c8fb35222e6eeed6246acfcafa9567cfaebf4c8433d4d,11085aab3b59af30ed304293a4d6b71096b369fe6a48bc66e37a8d7f0b8ef749,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,5.960464477539063e-08,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,43,I__snr_5__noise_303,standard__n303__independent_rms__snr5,I,5,303,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_43/standard__n303__independent_rms__snr5.npz,3b3dc9b20aeccd9c7b5ee6145a8df43531829952ebcdd682fa380658e2e9d0ef,11867fc994dd4d2a617ce4ce0e997e7c4f8c531801960f941aa4aa3c3d3b6fe1,c20aab6721faa0e8591c24d76190edbb47049c50f9ed46c7a86ae50545ff5794,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,5.960464477539063e-08,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,43,E__snr_5__noise_404,standard__n404__electrode__snr5,E,5,404,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_43/standard__n404__electrode__snr5.npz,b031f9082e9cdd76b4b7d90d3d79ef90efaa48365c5a8c510b14ea693c86301e,0d64434d9c471c966570a311ec5a44e79e6859a5bc8f36c5626caba0cd3e0f7d,b87c690599f9e43fd18ff01ff673d41836632423c4e2b1a4f7594389236e9e02,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.4901161193847656e-08,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,43,I__snr_5__noise_404,standard__n404__independent_rms__snr5,I,5,404,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_43/standard__n404__independent_rms__snr5.npz,6f3ec3c072bab0c8024484f31fef14d9335be0a2fc6cca831a8dd4f0fc69e53a,76d893fc71da4cbf7a304534d945798c41963df363e3f73ffb5c5f3f644f884d,39d832fbf0ea92025813b71fe99c3a23638662e68df3c98584f1e9933048a487,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.490116116609208e-08,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,43,E__snr_5__noise_505,standard__n505__electrode__snr5,E,5,505,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_43/standard__n505__electrode__snr5.npz,6706515a748881194a263a6fdcd7f4fda184961b908e9d4030a4dc2e55569372,7bf2425e454b177fd1a8b39d619d86c2b721c22870580b6e6a2accb38db646c4,55993a149666eee52bca0be88f2fce8d7c3203c66b73c39bf19371aee26ad4a6,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1102230246251565e-16,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,43,I__snr_5__noise_505,standard__n505__independent_rms__snr5,I,5,505,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_43/standard__n505__independent_rms__snr5.npz,0926173af73c1f006a547d7476c264da0175edbb230bf82f30faa698b229ec82,b8af67a21c29631f2694e025c503e72b5c2a1f78719fca365764a67e4c0a3be1,2e1ebb8fee3c5cfc3af7c2a5eede4bb35c6eed8e806f604d6181ebc212b9c620,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,5.960464477539063e-08,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,43,E__snr_10__noise_8128,standard__n8128__electrode__snr10,E,10,8128,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_43/standard__n8128__electrode__snr10.npz,d52a8ebf06be7006ac16aaf17681dc0293cb5e9ab74de6fae40217502450b33a,f6e87b228725517acf4ac86a6ea63fb2638fc0b4109d1d3ccaad3764c006033f,f3748f9ddb4fcc1a68c5173fc418ec9284195cab1bb36f491b124eebf0a7d449,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,5.960464477539063e-08,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
resnet,43,I__snr_10__noise_8128,standard__n8128__independent_rms__snr10,I,10,8128,verified_immutable_reuse,True,methodology_supplement/results/predictions/full/resnet/seed_43/standard__n8128__independent_rms__snr10.npz,872012ad81e0531cb4c48846e827b0dbf251de264a835f5ef9e05c3cd4b10f30,c25f2b3c06f6aac350cf4a9b1f0787ec207588687f292ab0299b5c4aa63388cd,52a737fdeb584852a0d45c42729c1a3c8a4457e5b51ab403ca1fd00fd4b40bb9,d2486cf1fdf7bdb8e580e1e920522c530883a8da5246b52e2bdfa2a2d90b6cbd,bf8e9c8aae5066cf8e49d3f701dcc9b3236b12dfe38fe034c1194f261670e9e7,20ba05751abc015180d2a21a59d4d2b4ca7c43a951f89d8691185fa273b000c3,8c34291679df86ee9005f5ec8dae8741de853475e1f2870299ee2226b8bb3c51,71d6ecf41388929ce16b6bdc71dda3c8519feac3aa4fb04538d7bf7b1d42fbc2,True,1.1920928955078125e-07,,,,,,,,,not_applicable_immutable_file_reused_no_fresh_E_I_inference,False,File SHA and stored probability SHA validate the immutable reference; no self-comparison is presented as a numerical bridge.
