architecture,snr_db,train_seed,combo_id,noise_seed,combo_set,metric,unit,M_EE,M_IE,M_EI,M_II,g_E,g_I,gamma
tcn,15,43,RA_V2_V5,20004,heldout,absolute macro-AUROC,fraction,0.9158324393196416,0.9161872597468849,0.9160257625447803,0.9164687657237955,-0.0003548204272432187,-0.00044300317901524444,8.818275177202572e-05
tcn,15,43,RA_V2_V5,20005,heldout,absolute macro-AUROC,fraction,0.915601145099296,0.9159597042903815,0.9161290318837267,0.9166547528023148,-0.0003585591910855168,-0.0005257209185880463,0.00016716172750252944
tcn,15,101,LA,20001,heldout,absolute macro-AUROC,fraction,0.9138549247142512,0.9147723533265838,0.9136994513453226,0.9143854892976698,-0.0009174286123325714,-0.0006860379523472293,-0.00023139065998534214
tcn,15,101,LA,20002,heldout,absolute macro-AUROC,fraction,0.91415622978986,0.9150147684751028,0.9136031466818535,0.9142215425520842,-0.0008585386852427712,-0.0006183958702307146,-0.0002401428150120566
tcn,15,101,LA,20003,heldout,absolute macro-AUROC,fraction,0.9134319521665144,0.914138613364263,0.9136620960767365,0.9145264102261702,-0.0007066611977486481,-0.0008643141494336648,0.0001576529516850167
tcn,15,101,LA,20004,heldout,absolute macro-AUROC,fraction,0.9135470352355093,0.9142493264972046,0.9137092744623023,0.9144614810702478,-0.0007022912616952981,-0.0007522066079455048,4.991534625020666e-05
tcn,15,101,LA,20005,heldout,absolute macro-AUROC,fraction,0.913372000022419,0.9142194590749513,0.9134771707696652,0.9140557929754216,-0.0008474590525322512,-0.0005786222057564405,-0.00026883684677581066
tcn,15,101,LA_V3_V6,20001,heldout,absolute macro-AUROC,fraction,0.9139289631856796,0.9148263272954382,0.9136575768014202,0.9143876700665008,-0.0008973641097586027,-0.0007300932650805558,-0.00016727084467804687
tcn,15,101,LA_V3_V6,20002,heldout,absolute macro-AUROC,fraction,0.9142328407571776,0.9151031071132414,0.9137304733930408,0.9143454400829212,-0.000870266356063798,-0.0006149666898803696,-0.00025529966618342836
tcn,15,101,LA_V3_V6,20003,heldout,absolute macro-AUROC,fraction,0.913634353648823,0.9142846209930425,0.9135729203674948,0.9143945639497171,-0.0006502673442195794,-0.0008216435822222534,0.00017137623800267399
tcn,15,101,LA_V3_V6,20004,heldout,absolute macro-AUROC,fraction,0.913609218877616,0.9142337012013779,0.9137157160558675,0.9144211724030425,-0.000624482323761888,-0.0007054563471750042,8.097402341311621e-05
tcn,15,101,LA_V3_V6,20005,heldout,absolute macro-AUROC,fraction,0.9135102466510402,0.914343897264865,0.9135868212556592,0.9141426449737926,-0.0008336506138247879,-0.0005558237181334524,-0.00027782689569133545
tcn,15,101,LA_V6,20001,heldout,absolute macro-AUROC,fraction,0.9138952338092798,0.9148378420031771,0.9136933267875789,0.9143601655437538,-0.000942608193897243,-0.0006668387561749034,-0.00027576943772233964
tcn,15,101,LA_V6,20002,heldout,absolute macro-AUROC,fraction,0.9141796786044282,0.915039306011064,0.9136565692131743,0.9142794978532655,-0.00085962740663581,-0.0006229286400911693,-0.00023669876654464073
tcn,15,101,LA_V6,20003,heldout,absolute macro-AUROC,fraction,0.9135538202776624,0.9142100183699767,0.9135270942971161,0.9143687174286568,-0.0006561980923143196,-0.0008416231315406808,0.00018542503922636122
tcn,15,101,LA_V6,20004,heldout,absolute macro-AUROC,fraction,0.9135275569915461,0.9141497051302403,0.9138021906219022,0.91450468831559,-0.0006221481386942118,-0.000702497693687798,8.03495549935862e-05
tcn,15,101,LA_V6,20005,heldout,absolute macro-AUROC,fraction,0.9134043282191306,0.9142260502093569,0.9135484158094455,0.9140899169730299,-0.0008217219902262318,-0.0005415011635844236,-0.00028022082664180825
tcn,15,101,LL,20001,heldout,absolute macro-AUROC,fraction,0.9134011363658802,0.9142287182341373,0.9135057331691284,0.9142410942194475,-0.0008275818682571545,-0.0007353610503191277,-9.222081793802683e-05
tcn,15,101,LL,20002,heldout,absolute macro-AUROC,fraction,0.9136402878265502,0.9144662134191,0.9136539751521454,0.9143270255403084,-0.0008259255925497921,-0.0006730503881630101,-0.00015287520438678204
tcn,15,101,LL,20003,heldout,absolute macro-AUROC,fraction,0.91344318883011,0.914292923090042,0.9138529676103785,0.9146311382791271,-0.0008497342599319557,-0.0007781706687486345,-7.156359118332123e-05
tcn,15,101,LL,20004,heldout,absolute macro-AUROC,fraction,0.913650932515153,0.9145969141923069,0.913802680848554,0.9145285024647267,-0.0009459816771539842,-0.0007258216161727393,-0.00022016006098124485
tcn,15,101,LL,20005,heldout,absolute macro-AUROC,fraction,0.9136775050576122,0.9145381281417017,0.9137616721332223,0.9143698875661791,-0.0008606230840894069,-0.0006082154329567491,-0.00025240765113265784
tcn,15,101,LL_V1_V4,20001,heldout,absolute macro-AUROC,fraction,0.913188483172186,0.9140447368420584,0.9135929303994483,0.914299454249934,-0.0008562536698724088,-0.0007065238504856408,-0.000149729819386768
tcn,15,101,LL_V1_V4,20002,heldout,absolute macro-AUROC,fraction,0.9135068987737632,0.914328475804403,0.913661733179657,0.9144048549954554,-0.0008215770306397863,-0.0007431218157983865,-7.845521484139972e-05
tcn,15,101,LL_V1_V4,20003,heldout,absolute macro-AUROC,fraction,0.913763618315319,0.9145914601777724,0.9138205279383824,0.9145677706887863,-0.0008278418624533268,-0.0007472427504038315,-8.059911204949533e-05
tcn,15,101,LL_V1_V4,20004,heldout,absolute macro-AUROC,fraction,0.9135771169174461,0.9144675552876651,0.9138252578801869,0.9145194242580335,-0.00089043837021896,-0.0006941663778465834,-0.00019627199237237658
tcn,15,101,LL_V1_V4,20005,heldout,absolute macro-AUROC,fraction,0.9136997283300039,0.9145113344229797,0.9137198888873337,0.9144131214776747,-0.000811606092975814,-0.0006932325903410419,-0.00011837350263477209
tcn,15,101,LL_V4,20001,heldout,absolute macro-AUROC,fraction,0.913426043650162,0.91423160341961,0.9135305147768558,0.9141889097845677,-0.000805559769447961,-0.0006583950077119205,-0.00014716476173604054
tcn,15,101,LL_V4,20002,heldout,absolute macro-AUROC,fraction,0.9136593136727568,0.9144867837490332,0.9137037982255378,0.9143865276680275,-0.000827470076276482,-0.0006827294424897046,-0.00014474063378677737
tcn,15,101,LL_V4,20003,heldout,absolute macro-AUROC,fraction,0.9136222881874758,0.914378863101201,0.9138808761171898,0.9145898434734384,-0.000756574913725161,-0.000708967356248591,-4.760755747656997e-05
tcn,15,101,LL_V4,20004,heldout,absolute macro-AUROC,fraction,0.9135405762939136,0.9144127491807558,0.9137615372819748,0.9144374646825731,-0.0008721728868421597,-0.0006759274005982974,-0.0001962454862438623
tcn,15,101,LL_V4,20005,heldout,absolute macro-AUROC,fraction,0.9137922294121749,0.9146035769263262,0.9137674041072719,0.9144093621747139,-0.0008113475141513504,-0.00064195806744205,-0.00016938944670930045
tcn,15,101,RA,20001,heldout,absolute macro-AUROC,fraction,0.9128003023358471,0.9135128571734358,0.913764865692649,0.9144204960375115,-0.000712554837588697,-0.0006556303448624901,-5.692449272620692e-05
tcn,15,101,RA,20002,heldout,absolute macro-AUROC,fraction,0.9133187135340801,0.9140065426981693,0.9135942153702619,0.9143021259017372,-0.0006878291640891598,-0.000707910531475342,2.008136738618216e-05
tcn,15,101,RA,20003,heldout,absolute macro-AUROC,fraction,0.913667301169764,0.9143776748208963,0.9137711876644617,0.9144803079458557,-0.0007103736511322456,-0.0007091202813939157,-1.2533697383299014e-06
tcn,15,101,RA,20004,heldout,absolute macro-AUROC,fraction,0.9135259991909465,0.9141756591282372,0.9136326691277585,0.9143107115453916,-0.0006496599372907141,-0.0006780424176330291,2.8382480342314942e-05
tcn,15,101,RA,20005,heldout,absolute macro-AUROC,fraction,0.9130689086025076,0.9137521344728048,0.9138512371995592,0.9144346878072322,-0.0006832258702972327,-0.0005834506076730639,-9.97752626241688e-05
tcn,15,101,RA_LA_V1_V6,20001,heldout,absolute macro-AUROC,fraction,0.9132078041578146,0.9141003625352402,0.9137057025798242,0.9144124449828752,-0.000892558377425634,-0.0007067424030510194,-0.0001858159743746146
tcn,15,101,RA_LA_V1_V6,20002,heldout,absolute macro-AUROC,fraction,0.9138388365167678,0.9146221026391584,0.9135614099753505,0.9142657119007017,-0.0007832661223906578,-0.0007043019253512028,-7.896419703945501e-05
tcn,15,101,RA_LA_V1_V6,20003,heldout,absolute macro-AUROC,fraction,0.9139025631119273,0.9146286519757355,0.9136221043860736,0.9144503609076351,-0.0007260888638082053,-0.0008282565215614879,0.00010216765775328263
tcn,15,101,RA_LA_V1_V6,20004,heldout,absolute macro-AUROC,fraction,0.9136151293546988,0.9142794095555473,0.9137279673266864,0.9144086815691341,-0.0006642802008485216,-0.0006807142424477552,1.6434041599233673e-05
tcn,15,101,RA_LA_V1_V6,20005,heldout,absolute macro-AUROC,fraction,0.9133646318841716,0.9140385603819556,0.9136806299110557,0.9142944309383086,-0.0006739284977840265,-0.000613801027252947,-6.0127470531079474e-05
tcn,15,101,RA_V1,20001,heldout,absolute macro-AUROC,fraction,0.9127604802457814,0.9135091222955152,0.9137287073646144,0.9144775640055801,-0.0007486420497337942,-0.0007488566409656894,2.1459123189515594e-07
tcn,15,101,RA_V1,20002,heldout,absolute macro-AUROC,fraction,0.9133659213293956,0.9140300573218072,0.9136045993499133,0.914332059449378,-0.000664135992411552,-0.0007274600994646718,6.332410705311986e-05
tcn,15,101,RA_V1,20003,heldout,absolute macro-AUROC,fraction,0.913961289081044,0.9146347521494423,0.913749689783614,0.9144454640489531,-0.0006734630683983278,-0.0006957742653390664,2.2311196940738576e-05
tcn,15,101,RA_V1,20004,heldout,absolute macro-AUROC,fraction,0.9136958715444912,0.914299528233955,0.9136884954765563,0.9143677051477439,-0.0006036566894638273,-0.0006792096711876194,7.55529817237921e-05
tcn,15,101,RA_V1,20005,heldout,absolute macro-AUROC,fraction,0.9131566812271273,0.9138862402484828,0.9137609328662674,0.9144790816784247,-0.0007295590213554082,-0.0007181488121573709,-1.1410209198037258e-05
tcn,15,101,RA_V2_V5,20001,heldout,absolute macro-AUROC,fraction,0.9131345356466017,0.9138010161163372,0.9138548382080044,0.9145160493897226,-0.0006664804697354976,-0.0006612111817182464,-5.269288017251128e-06
tcn,15,101,RA_V2_V5,20002,heldout,absolute macro-AUROC,fraction,0.9136047964616937,0.9142655636890675,0.9137476264731952,0.9144099250816584,-0.0006607672273738485,-0.0006622986084632299,1.531381089381334e-06
tcn,15,101,RA_V2_V5,20003,heldout,absolute macro-AUROC,fraction,0.9137436693917197,0.91435542286781,0.9137814127299049,0.9144544162846978,-0.0006117534760903265,-0.0006730035547929392,6.125007870261268e-05
tcn,15,101,RA_V2_V5,20004,heldout,absolute macro-AUROC,fraction,0.9135367405369769,0.9142125327319995,0.913710371329357,0.9143492968459398,-0.0006757921950226731,-0.0006389255165828445,-3.6866678439828604e-05
tcn,15,101,RA_V2_V5,20005,heldout,absolute macro-AUROC,fraction,0.9133306006979701,0.9139472854709357,0.9138364167956418,0.914397828230635,-0.0006166847729656144,-0.0005614114349932198,-5.527333797239464e-05
tcn,15,202,LA,20001,heldout,absolute macro-AUROC,fraction,0.9168866541545159,0.9172303740131487,0.9169105909997068,0.9174518498680969,-0.0003437198586327961,-0.000541258868390071,0.0001975390097572749
tcn,15,202,LA,20002,heldout,absolute macro-AUROC,fraction,0.9170396189326846,0.9174597771265063,0.9165925964430137,0.9170391095815053,-0.00042015819382168473,-0.0004465131384915333,2.6354944669848557e-05
tcn,15,202,LA,20003,heldout,absolute macro-AUROC,fraction,0.9166457490814611,0.917083656393338,0.9166993754049159,0.9172576840828203,-0.0004379073118768728,-0.0005583086779044066,0.00012040136602753382
tcn,15,202,LA,20004,heldout,absolute macro-AUROC,fraction,0.9164061326772709,0.9169085520782542,0.9169777624784871,0.9173586274064307,-0.0005024194009832783,-0.0003808649279436471,-0.00012155447303963118
tcn,15,202,LA,20005,heldout,absolute macro-AUROC,fraction,0.9166873319191821,0.9171669910764096,0.9166669405140642,0.9171397733010979,-0.00047965915722758545,-0.0004728327870336946,-6.826370193890874e-06
tcn,15,202,LA_V3_V6,20001,heldout,absolute macro-AUROC,fraction,0.916773210369537,0.9171426707313997,0.9168885316011997,0.9174194018671391,-0.0003694603618626946,-0.0005308702659394537,0.00016140990407675915
tcn,15,202,LA_V3_V6,20002,heldout,absolute macro-AUROC,fraction,0.9170665740186772,0.9175698984720156,0.9166698472560698,0.9170751661954867,-0.0005033244533384496,-0.0004053189394168655,-9.800551392158408e-05
tcn,15,202,LA_V3_V6,20003,heldout,absolute macro-AUROC,fraction,0.9166808208865234,0.9171287417197636,0.9167366516197653,0.9172141058101457,-0.0004479208332401896,-0.00047745419038047743,2.953335714028782e-05
tcn,15,202,LA_V3_V6,20004,heldout,absolute macro-AUROC,fraction,0.9163316935448507,0.9168779154264195,0.9169216951102822,0.9173008571134662,-0.0005462218815688313,-0.00037916200318399707,-0.00016705987838483427
tcn,15,202,LA_V3_V6,20005,heldout,absolute macro-AUROC,fraction,0.9167726114909222,0.9172846365714428,0.9166933157139001,0.9171411460642599,-0.0005120250805206172,-0.00044783035035977914,-6.41947301608381e-05
tcn,15,202,LA_V6,20001,heldout,absolute macro-AUROC,fraction,0.9167614986659824,0.9171645676338199,0.9167963180159907,0.9173543927333851,-0.00040306896783748325,-0.0005580747173944411,0.0001550057495569579
tcn,15,202,LA_V6,20002,heldout,absolute macro-AUROC,fraction,0.9169387438370421,0.9174735500416971,0.916684733211412,0.9170864394179912,-0.0005348062046549584,-0.00040170620657919986,-0.00013309999807575856
tcn,15,202,LA_V6,20003,heldout,absolute macro-AUROC,fraction,0.9166541487407113,0.917093710456002,0.9167248207673795,0.9172413177677502,-0.00043956171529069277,-0.0005164970003707081,7.693528508001535e-05
tcn,15,202,LA_V6,20004,heldout,absolute macro-AUROC,fraction,0.9162629617173346,0.9168264931872354,0.9169599492434278,0.9173297580299282,-0.0005635314699008465,-0.00036980878650039184,-0.00019372268340045462
tcn,15,202,LA_V6,20005,heldout,absolute macro-AUROC,fraction,0.9168060180799861,0.9173412591998092,0.9166846669616404,0.9171351909620448,-0.000535241119823171,-0.0004505240004043509,-8.47171194188201e-05
tcn,15,202,LL,20001,heldout,absolute macro-AUROC,fraction,0.9164426535477833,0.9168678323817808,0.9165712578305263,0.9172003745613797,-0.0004251788339975082,-0.0006291167308534185,0.00020393789685591024
tcn,15,202,LL,20002,heldout,absolute macro-AUROC,fraction,0.9164678935651607,0.9171213878615282,0.9166102175871309,0.9170776393179467,-0.0006534942963675183,-0.00046742173081582017,-0.00018607256555169815
tcn,15,202,LL,20003,heldout,absolute macro-AUROC,fraction,0.916476663362116,0.9171008392621365,0.9170088062092105,0.9175078528621595,-0.0006241759000205072,-0.0004990466529489757,-0.0001251292470715315
tcn,15,202,LL,20004,heldout,absolute macro-AUROC,fraction,0.9166242883545651,0.9172489602245195,0.9169209714190458,0.9174011751059424,-0.0006246718699544074,-0.00048020368689660753,-0.00014446818305779985
tcn,15,202,LL,20005,heldout,absolute macro-AUROC,fraction,0.9164778808597559,0.9171336039838158,0.9169379799969661,0.9173824093284756,-0.0006557231240599259,-0.00044442933150945496,-0.00021129379255047098
tcn,15,202,LL_V1_V4,20001,heldout,absolute macro-AUROC,fraction,0.9164326620108563,0.917010401979484,0.9167565601028025,0.9174045539850596,-0.0005777399686277551,-0.0006479938822571141,7.025391362935896e-05
tcn,15,202,LL_V1_V4,20002,heldout,absolute macro-AUROC,fraction,0.9165887728909313,0.9171971529142514,0.9166341682430797,0.9170956031586996,-0.0006083800233200876,-0.000461434915619896,-0.00014694510770019154
tcn,15,202,LL_V1_V4,20003,heldout,absolute macro-AUROC,fraction,0.9165956989580643,0.9172356590961153,0.9170585551703485,0.9175209067832697,-0.00063996013805101,-0.00046235161292118576,-0.00017760852512982428
tcn,15,202,LL_V1_V4,20004,heldout,absolute macro-AUROC,fraction,0.916662135552081,0.9173137643893723,0.917082584780393,0.9174562951705877,-0.000651628837291307,-0.00037371039019473695,-0.0002779184470965701
tcn,15,202,LL_V1_V4,20005,heldout,absolute macro-AUROC,fraction,0.9164690347001947,0.9170841056338563,0.9169512048155202,0.9174498820011985,-0.0006150709336616433,-0.000498677185678309,-0.00011639374798333435
tcn,15,202,LL_V4,20001,heldout,absolute macro-AUROC,fraction,0.9165598504258377,0.9170351620978142,0.9167182644980283,0.917373107898016,-0.00047531167197656377,-0.0006548433999876702,0.0001795317280111064
tcn,15,202,LL_V4,20002,heldout,absolute macro-AUROC,fraction,0.9166092767111206,0.9172308712231116,0.9166883157777395,0.9171757302169447,-0.0006215945119910637,-0.00048741443920519156,-0.00013418007278587218
tcn,15,202,LL_V4,20003,heldout,absolute macro-AUROC,fraction,0.9166390715256784,0.9172432987316963,0.9170051534899137,0.917509663437292,-0.0006042272060179377,-0.0005045099473782733,-9.971725863966441e-05
tcn,15,202,LL_V4,20004,heldout,absolute macro-AUROC,fraction,0.9166798416113041,0.9172795421862361,0.9170858559715566,0.9174754992237514,-0.0005997005749319717,-0.00038964325219481566,-0.00021005732273715605
tcn,15,202,LL_V4,20005,heldout,absolute macro-AUROC,fraction,0.9165196787012608,0.9171048730534357,0.9169859715152905,0.9174502789842374,-0.0005851943521748559,-0.00046430746894687847,-0.00012088688322797747
tcn,15,202,RA,20001,heldout,absolute macro-AUROC,fraction,0.9162489681660355,0.9165613586058194,0.9166998637058956,0.9171968795582719,-0.0003123904397839272,-0.0004970158523762702,0.000184625412592343
tcn,15,202,RA,20002,heldout,absolute macro-AUROC,fraction,0.9162105658048944,0.9166371325107633,0.9166123213449238,0.9170482732983786,-0.00042656670586893597,-0.0004359519534548051,9.385247585869116e-06
tcn,15,202,RA,20003,heldout,absolute macro-AUROC,fraction,0.9166707622129273,0.9170223924875358,0.9168749041960884,0.9173083470566908,-0.0003516302746084943,-0.00043344286060242876,8.181258599393448e-05
tcn,15,202,RA,20004,heldout,absolute macro-AUROC,fraction,0.9165206574974631,0.916948993808985,0.9169754676031017,0.9174069449394147,-0.0004283363115218375,-0.0004314773363129909,3.141024791153413e-06
