model,kind,snr,condition,active,seed,noise_seed,metric,outcome,value
tcn,bandpass,10,marginal_shift,all,17,505,f1_STTC,normalized_robustness,0.9913878251952578
tcn,bandpass,10,marginal_shift,all,17,505,f1_CD,absolute,0.7406659939455096
tcn,bandpass,10,marginal_shift,all,17,505,f1_CD,clean_drop,-0.002269369472935767
tcn,bandpass,10,marginal_shift,all,17,505,f1_CD,normalized_robustness,1.0030733746562746
tcn,bandpass,10,marginal_shift,all,17,505,f1_HYP,absolute,0.5875
tcn,bandpass,10,marginal_shift,all,17,505,f1_HYP,clean_drop,-0.006957735247208996
tcn,bandpass,10,marginal_shift,all,17,505,f1_HYP,normalized_robustness,1.0119848901081472
tcn,bandpass,10,marginal_shift,all,29,505,macro_auroc,absolute,0.919084939896708
tcn,bandpass,10,marginal_shift,all,29,505,macro_auroc,clean_drop,0.0028923320054992097
tcn,bandpass,10,marginal_shift,all,29,505,macro_auroc,normalized_robustness,0.9968629031380257
tcn,bandpass,10,marginal_shift,all,29,505,macro_ap,absolute,0.8114902976392472
tcn,bandpass,10,marginal_shift,all,29,505,macro_ap,clean_drop,0.0021309620356438908
tcn,bandpass,10,marginal_shift,all,29,505,macro_ap,normalized_robustness,0.9973808918937385
tcn,bandpass,10,marginal_shift,all,29,505,macro_f1,absolute,0.7296671703530475
tcn,bandpass,10,marginal_shift,all,29,505,macro_f1,clean_drop,0.02138707768090531
tcn,bandpass,10,marginal_shift,all,29,505,macro_f1,normalized_robustness,0.9715239242200385
tcn,bandpass,10,marginal_shift,all,29,505,micro_auroc,absolute,0.9266232209914944
tcn,bandpass,10,marginal_shift,all,29,505,micro_ap,absolute,0.8438413156785585
tcn,bandpass,10,marginal_shift,all,29,505,micro_f1,absolute,0.7544929925803793
tcn,bandpass,10,marginal_shift,all,29,505,brier,absolute,0.0912030488252639
tcn,bandpass,10,marginal_shift,all,29,505,ece,absolute,0.0495191714330209
tcn,bandpass,10,marginal_shift,all,29,505,mean_loss,absolute,0.2974216746616213
tcn,bandpass,10,marginal_shift,all,29,505,mean_confidence,absolute,0.8922698497772217
tcn,bandpass,10,marginal_shift,all,29,505,mean_entropy,absolute,0.259518221116474
tcn,bandpass,10,marginal_shift,all,29,505,clean_agreement,absolute,0.9556997219647824
tcn,bandpass,10,marginal_shift,all,29,505,probability_shift,absolute,0.039386935532093
tcn,bandpass,10,marginal_shift,all,29,505,auroc_NORM,absolute,0.941557284809934
tcn,bandpass,10,marginal_shift,all,29,505,auroc_NORM,clean_drop,0.002427473420317683
tcn,bandpass,10,marginal_shift,all,29,505,auroc_NORM,normalized_robustness,0.997428482398523
tcn,bandpass,10,marginal_shift,all,29,505,auroc_MI,absolute,0.9108265490728178
tcn,bandpass,10,marginal_shift,all,29,505,auroc_MI,clean_drop,0.004397331524196968
tcn,bandpass,10,marginal_shift,all,29,505,auroc_MI,normalized_robustness,0.9951953487901521
tcn,bandpass,10,marginal_shift,all,29,505,auroc_STTC,absolute,0.9307684460948062
tcn,bandpass,10,marginal_shift,all,29,505,auroc_STTC,clean_drop,0.000938001611017758
tcn,bandpass,10,marginal_shift,all,29,505,auroc_STTC,normalized_robustness,0.9989932434037283
tcn,bandpass,10,marginal_shift,all,29,505,auroc_CD,absolute,0.9143072376848724
tcn,bandpass,10,marginal_shift,all,29,505,auroc_CD,clean_drop,0.003395394200535584
tcn,bandpass,10,marginal_shift,all,29,505,auroc_CD,normalized_robustness,0.996300115000699
tcn,bandpass,10,marginal_shift,all,29,505,auroc_HYP,absolute,0.8979651818211101
tcn,bandpass,10,marginal_shift,all,29,505,auroc_HYP,clean_drop,0.003303459271427167
tcn,bandpass,10,marginal_shift,all,29,505,auroc_HYP,normalized_robustness,0.9963346563701374
tcn,bandpass,10,marginal_shift,all,29,505,ap_NORM,absolute,0.9227611261741792
tcn,bandpass,10,marginal_shift,all,29,505,ap_NORM,clean_drop,0.0033428272418872806
tcn,bandpass,10,marginal_shift,all,29,505,ap_NORM,normalized_robustness,0.9963904405865528
tcn,bandpass,10,marginal_shift,all,29,505,ap_MI,absolute,0.8020945888572552
tcn,bandpass,10,marginal_shift,all,29,505,ap_MI,clean_drop,0.00836658790016298
tcn,bandpass,10,marginal_shift,all,29,505,ap_MI,normalized_robustness,0.9896767567144591
tcn,bandpass,10,marginal_shift,all,29,505,ap_STTC,absolute,0.8196518820009472
tcn,bandpass,10,marginal_shift,all,29,505,ap_STTC,clean_drop,-0.00302224135188478
tcn,bandpass,10,marginal_shift,all,29,505,ap_STTC,normalized_robustness,1.0037008714849966
tcn,bandpass,10,marginal_shift,all,29,505,ap_CD,absolute,0.8371601825659842
tcn,bandpass,10,marginal_shift,all,29,505,ap_CD,clean_drop,0.006279765019802652
tcn,bandpass,10,marginal_shift,all,29,505,ap_CD,normalized_robustness,0.992554579565777
tcn,bandpass,10,marginal_shift,all,29,505,ap_HYP,absolute,0.6757837085978697
tcn,bandpass,10,marginal_shift,all,29,505,ap_HYP,clean_drop,-0.0043121286317482355
tcn,bandpass,10,marginal_shift,all,29,505,ap_HYP,normalized_robustness,1.0064219078802403
tcn,bandpass,10,marginal_shift,all,29,505,f1_NORM,absolute,0.8472505091649695
tcn,bandpass,10,marginal_shift,all,29,505,f1_NORM,clean_drop,0.008799227802988474
tcn,bandpass,10,marginal_shift,all,29,505,f1_NORM,normalized_robustness,0.989721125509431
tcn,bandpass,10,marginal_shift,all,29,505,f1_MI,absolute,0.700377358490566
tcn,bandpass,10,marginal_shift,all,29,505,f1_MI,clean_drop,0.019622641509433936
tcn,bandpass,10,marginal_shift,all,29,505,f1_MI,normalized_robustness,0.9727463312355463
tcn,bandpass,10,marginal_shift,all,29,505,f1_STTC,absolute,0.7320574162679426
tcn,bandpass,10,marginal_shift,all,29,505,f1_STTC,clean_drop,0.04453832841290839
tcn,bandpass,10,marginal_shift,all,29,505,f1_STTC,normalized_robustness,0.9426492757410685
tcn,bandpass,10,marginal_shift,all,29,505,f1_CD,absolute,0.7486855941114616
tcn,bandpass,10,marginal_shift,all,29,505,f1_CD,clean_drop,0.004589515058844085
tcn,bandpass,10,marginal_shift,all,29,505,f1_CD,normalized_robustness,0.9939072524712875
tcn,bandpass,10,marginal_shift,all,29,505,f1_HYP,absolute,0.6199649737302977
tcn,bandpass,10,marginal_shift,all,29,505,f1_HYP,clean_drop,0.02938567562035166
tcn,bandpass,10,marginal_shift,all,29,505,f1_HYP,normalized_robustness,0.9547460595431881
tcn,bandpass,10,marginal_shift,all,43,505,macro_auroc,absolute,0.9160335335214304
tcn,bandpass,10,marginal_shift,all,43,505,macro_auroc,clean_drop,0.001660620182282413
tcn,bandpass,10,marginal_shift,all,43,505,macro_auroc,normalized_robustness,0.998190442669185
tcn,bandpass,10,marginal_shift,all,43,505,macro_ap,absolute,0.8059984729053857
tcn,bandpass,10,marginal_shift,all,43,505,macro_ap,clean_drop,0.00123269881935395
tcn,bandpass,10,marginal_shift,all,43,505,macro_ap,normalized_robustness,0.9984729296098432
tcn,bandpass,10,marginal_shift,all,43,505,macro_f1,absolute,0.730970583315762
tcn,bandpass,10,marginal_shift,all,43,505,macro_f1,clean_drop,0.00693450821864805
tcn,bandpass,10,marginal_shift,all,43,505,macro_f1,normalized_robustness,0.9906024388512906
tcn,bandpass,10,marginal_shift,all,43,505,micro_auroc,absolute,0.9268546542079644
tcn,bandpass,10,marginal_shift,all,43,505,micro_ap,absolute,0.8385947701896588
tcn,bandpass,10,marginal_shift,all,43,505,micro_f1,absolute,0.7576354679802956
tcn,bandpass,10,marginal_shift,all,43,505,brier,absolute,0.0904066190123558
tcn,bandpass,10,marginal_shift,all,43,505,ece,absolute,0.0404273047542632
tcn,bandpass,10,marginal_shift,all,43,505,mean_loss,absolute,0.2986007900056728
tcn,bandpass,10,marginal_shift,all,43,505,mean_confidence,absolute,0.901984453201294
tcn,bandpass,10,marginal_shift,all,43,505,mean_entropy,absolute,0.2421908932606016
tcn,bandpass,10,marginal_shift,all,43,505,clean_agreement,absolute,0.9735866543095458
tcn,bandpass,10,marginal_shift,all,43,505,probability_shift,absolute,0.0216119550168514
tcn,bandpass,10,marginal_shift,all,43,505,auroc_NORM,absolute,0.9398801687543722
tcn,bandpass,10,marginal_shift,all,43,505,auroc_NORM,clean_drop,0.002674695968403973
tcn,bandpass,10,marginal_shift,all,43,505,auroc_NORM,normalized_robustness,0.9971622914808383
tcn,bandpass,10,marginal_shift,all,43,505,auroc_MI,absolute,0.9030359565807328
tcn,bandpass,10,marginal_shift,all,43,505,auroc_MI,clean_drop,0.002674129353233634
tcn,bandpass,10,marginal_shift,all,43,505,auroc_MI,normalized_robustness,0.9970474775584804
tcn,bandpass,10,marginal_shift,all,43,505,auroc_STTC,absolute,0.929641671659571
tcn,bandpass,10,marginal_shift,all,43,505,auroc_STTC,clean_drop,-0.0014081749185403947
tcn,bandpass,10,marginal_shift,all,43,505,auroc_STTC,normalized_robustness,1.0015170481592002
tcn,bandpass,10,marginal_shift,all,43,505,auroc_CD,absolute,0.9090145957066884
tcn,bandpass,10,marginal_shift,all,43,505,auroc_CD,clean_drop,0.0030157020302006288
tcn,bandpass,10,marginal_shift,all,43,505,auroc_CD,normalized_robustness,0.9966934190249157
tcn,bandpass,10,marginal_shift,all,43,505,auroc_HYP,absolute,0.8985952749057879
tcn,bandpass,10,marginal_shift,all,43,505,auroc_HYP,clean_drop,0.0013467484781138905
tcn,bandpass,10,marginal_shift,all,43,505,auroc_HYP,normalized_robustness,0.9985035163998138
tcn,bandpass,10,marginal_shift,all,43,505,ap_NORM,absolute,0.9200705957753762
tcn,bandpass,10,marginal_shift,all,43,505,ap_NORM,clean_drop,0.002833774472910222
tcn,bandpass,10,marginal_shift,all,43,505,ap_NORM,normalized_robustness,0.9969295036785396
tcn,bandpass,10,marginal_shift,all,43,505,ap_MI,absolute,0.7786035302599748
tcn,bandpass,10,marginal_shift,all,43,505,ap_MI,clean_drop,0.005110010844333712
tcn,bandpass,10,marginal_shift,all,43,505,ap_MI,normalized_robustness,0.9934797466455323
tcn,bandpass,10,marginal_shift,all,43,505,ap_STTC,absolute,0.8211568491247467
tcn,bandpass,10,marginal_shift,all,43,505,ap_STTC,clean_drop,-0.004210434086601489
tcn,bandpass,10,marginal_shift,all,43,505,ap_STTC,normalized_robustness,1.005153868121693
tcn,bandpass,10,marginal_shift,all,43,505,ap_CD,absolute,0.8290102436958515
tcn,bandpass,10,marginal_shift,all,43,505,ap_CD,clean_drop,0.003061296605523234
tcn,bandpass,10,marginal_shift,all,43,505,ap_CD,normalized_robustness,0.996320873316481
tcn,bandpass,10,marginal_shift,all,43,505,ap_HYP,absolute,0.6811511456709789
tcn,bandpass,10,marginal_shift,all,43,505,ap_HYP,clean_drop,-0.0006311537393958178
tcn,bandpass,10,marginal_shift,all,43,505,ap_HYP,normalized_robustness,1.0009274580407306
tcn,bandpass,10,marginal_shift,all,43,505,f1_NORM,absolute,0.8523622047244095
tcn,bandpass,10,marginal_shift,all,43,505,f1_NORM,clean_drop,0.006006893988036888
tcn,bandpass,10,marginal_shift,all,43,505,f1_NORM,normalized_robustness,0.9930019685027802
tcn,bandpass,10,marginal_shift,all,43,505,f1_MI,absolute,0.7066246056782335
tcn,bandpass,10,marginal_shift,all,43,505,f1_MI,clean_drop,0.00964685793583031
tcn,bandpass,10,marginal_shift,all,43,505,f1_MI,normalized_robustness,0.9865318410311336
tcn,bandpass,10,marginal_shift,all,43,505,f1_STTC,absolute,0.7444253859348199
tcn,bandpass,10,marginal_shift,all,43,505,f1_STTC,clean_drop,0.0201731542111655
tcn,bandpass,10,marginal_shift,all,43,505,f1_STTC,normalized_robustness,0.9736160178800662
tcn,bandpass,10,marginal_shift,all,43,505,f1_CD,absolute,0.7374872318692544
tcn,bandpass,10,marginal_shift,all,43,505,f1_CD,clean_drop,0.002470484832648445
tcn,bandpass,10,marginal_shift,all,43,505,f1_CD,normalized_robustness,0.9966613162105311
tcn,bandpass,10,marginal_shift,all,43,505,f1_HYP,absolute,0.6139534883720931
tcn,bandpass,10,marginal_shift,all,43,505,f1_HYP,clean_drop,-0.00362484987444045
tcn,bandpass,10,marginal_shift,all,43,505,f1_HYP,normalized_robustness,1.0059391771003197
resnet,bandpass,0,marginal_shift,all,17,505,macro_auroc,absolute,0.8221792030191303
resnet,bandpass,0,marginal_shift,all,17,505,macro_auroc,clean_drop,0.08471309629921553
resnet,bandpass,0,marginal_shift,all,17,505,macro_auroc,normalized_robustness,0.9065896839527741
resnet,bandpass,0,marginal_shift,all,17,505,macro_ap,absolute,0.6543242307658523
resnet,bandpass,0,marginal_shift,all,17,505,macro_ap,clean_drop,0.12639426382450913
resnet,bandpass,0,marginal_shift,all,17,505,macro_ap,normalized_robustness,0.8381052009128264
resnet,bandpass,0,marginal_shift,all,17,505,macro_f1,absolute,0.5355601103791511
resnet,bandpass,0,marginal_shift,all,17,505,macro_f1,clean_drop,0.17632140220659132
resnet,bandpass,0,marginal_shift,all,17,505,macro_f1,normalized_robustness,0.7523163629198664
resnet,bandpass,0,marginal_shift,all,17,505,micro_auroc,absolute,0.7472361464291574
resnet,bandpass,0,marginal_shift,all,17,505,micro_ap,absolute,0.4941718560113132
resnet,bandpass,0,marginal_shift,all,17,505,micro_f1,absolute,0.5318806929808895
resnet,bandpass,0,marginal_shift,all,17,505,brier,absolute,0.1761737763881683
resnet,bandpass,0,marginal_shift,all,17,505,ece,absolute,0.1435861093764632
resnet,bandpass,0,marginal_shift,all,17,505,mean_loss,absolute,0.5205468845455289
resnet,bandpass,0,marginal_shift,all,17,505,mean_confidence,absolute,0.8049066066741943
resnet,bandpass,0,marginal_shift,all,17,505,mean_entropy,absolute,0.428389964830579
resnet,bandpass,0,marginal_shift,all,17,505,clean_agreement,absolute,0.8024096385542169
resnet,bandpass,0,marginal_shift,all,17,505,probability_shift,absolute,0.1891015917062759
resnet,bandpass,0,marginal_shift,all,17,505,auroc_NORM,absolute,0.8843285235730391
resnet,bandpass,0,marginal_shift,all,17,505,auroc_NORM,clean_drop,0.04976950516386647
resnet,bandpass,0,marginal_shift,all,17,505,auroc_NORM,normalized_robustness,0.946719184032417
resnet,bandpass,0,marginal_shift,all,17,505,auroc_MI,absolute,0.7345194482134781
resnet,bandpass,0,marginal_shift,all,17,505,auroc_MI,clean_drop,0.15171528720036187
resnet,bandpass,0,marginal_shift,all,17,505,auroc_MI,normalized_robustness,0.8288091392283953
resnet,bandpass,0,marginal_shift,all,17,505,auroc_STTC,absolute,0.8060974794724209
resnet,bandpass,0,marginal_shift,all,17,505,auroc_STTC,clean_drop,0.11327893705657444
resnet,bandpass,0,marginal_shift,all,17,505,auroc_STTC,normalized_robustness,0.8767872059573559
resnet,bandpass,0,marginal_shift,all,17,505,auroc_CD,absolute,0.8397395772679632
resnet,bandpass,0,marginal_shift,all,17,505,auroc_CD,clean_drop,0.06347531151740993
resnet,bandpass,0,marginal_shift,all,17,505,auroc_CD,normalized_robustness,0.9297229127791504
resnet,bandpass,0,marginal_shift,all,17,505,auroc_HYP,absolute,0.8462109865687506
resnet,bandpass,0,marginal_shift,all,17,505,auroc_HYP,clean_drop,0.045326440557863945
resnet,bandpass,0,marginal_shift,all,17,505,auroc_HYP,normalized_robustness,0.9491592397809947
resnet,bandpass,0,marginal_shift,all,17,505,ap_NORM,absolute,0.8358066185998315
resnet,bandpass,0,marginal_shift,all,17,505,ap_NORM,clean_drop,0.07284188389542767
resnet,bandpass,0,marginal_shift,all,17,505,ap_NORM,normalized_robustness,0.9198349155957284
resnet,bandpass,0,marginal_shift,all,17,505,ap_MI,absolute,0.5458003456543432
resnet,bandpass,0,marginal_shift,all,17,505,ap_MI,clean_drop,0.20053885950436545
resnet,bandpass,0,marginal_shift,all,17,505,ap_MI,normalized_robustness,0.7313033294794526
resnet,bandpass,0,marginal_shift,all,17,505,ap_STTC,absolute,0.6108895663225156
resnet,bandpass,0,marginal_shift,all,17,505,ap_STTC,clean_drop,0.1916918060272199
resnet,bandpass,0,marginal_shift,all,17,505,ap_STTC,normalized_robustness,0.761155924331061
resnet,bandpass,0,marginal_shift,all,17,505,ap_CD,absolute,0.720039286666111
resnet,bandpass,0,marginal_shift,all,17,505,ap_CD,clean_drop,0.09336308689257489
resnet,bandpass,0,marginal_shift,all,17,505,ap_CD,normalized_robustness,0.8852190626331826
resnet,bandpass,0,marginal_shift,all,17,505,ap_HYP,absolute,0.5590853365864601
resnet,bandpass,0,marginal_shift,all,17,505,ap_HYP,clean_drop,0.07353568280295786
resnet,bandpass,0,marginal_shift,all,17,505,ap_HYP,normalized_robustness,0.8837602916279711
resnet,bandpass,0,marginal_shift,all,17,505,f1_NORM,absolute,0.4504643962848297
resnet,bandpass,0,marginal_shift,all,17,505,f1_NORM,clean_drop,0.3980204522000188
resnet,bandpass,0,marginal_shift,all,17,505,f1_NORM,normalized_robustness,0.5309044670493521
resnet,bandpass,0,marginal_shift,all,17,505,f1_MI,absolute,0.5045806906272022
resnet,bandpass,0,marginal_shift,all,17,505,f1_MI,clean_drop,0.1741078339629617
resnet,bandpass,0,marginal_shift,all,17,505,f1_MI,normalized_robustness,0.7434643026138644
resnet,bandpass,0,marginal_shift,all,17,505,f1_STTC,absolute,0.5721476510067114
resnet,bandpass,0,marginal_shift,all,17,505,f1_STTC,clean_drop,0.15854914748669724
resnet,bandpass,0,marginal_shift,all,17,505,f1_STTC,normalized_robustness,0.783016501763268
resnet,bandpass,0,marginal_shift,all,17,505,f1_CD,absolute,0.6229205175600739
resnet,bandpass,0,marginal_shift,all,17,505,f1_CD,clean_drop,0.08256660450039643
resnet,bandpass,0,marginal_shift,all,17,505,f1_CD,normalized_robustness,0.8829651145719961
resnet,bandpass,0,marginal_shift,all,17,505,f1_HYP,absolute,0.5276872964169381
resnet,bandpass,0,marginal_shift,all,17,505,f1_HYP,clean_drop,0.06836297288288229
resnet,bandpass,0,marginal_shift,all,17,505,f1_HYP,normalized_robustness,0.885306699107655
resnet,bandpass,0,marginal_shift,all,29,505,macro_auroc,absolute,0.834136426932886
resnet,bandpass,0,marginal_shift,all,29,505,macro_auroc,clean_drop,0.07377483449156297
resnet,bandpass,0,marginal_shift,all,29,505,macro_auroc,normalized_robustness,0.9187422409798793
resnet,bandpass,0,marginal_shift,all,29,505,macro_ap,absolute,0.6709454880793718
resnet,bandpass,0,marginal_shift,all,29,505,macro_ap,clean_drop,0.119971356470432
resnet,bandpass,0,marginal_shift,all,29,505,macro_ap,normalized_robustness,0.848313565075771
resnet,bandpass,0,marginal_shift,all,29,505,macro_f1,absolute,0.5253946970626323
resnet,bandpass,0,marginal_shift,all,29,505,macro_f1,clean_drop,0.19686345834114005
resnet,bandpass,0,marginal_shift,all,29,505,macro_f1,normalized_robustness,0.727433388091253
resnet,bandpass,0,marginal_shift,all,29,505,micro_auroc,absolute,0.8053020821466113
resnet,bandpass,0,marginal_shift,all,29,505,micro_ap,absolute,0.6081009903857737
resnet,bandpass,0,marginal_shift,all,29,505,micro_f1,absolute,0.5128509879661268
resnet,bandpass,0,marginal_shift,all,29,505,brier,absolute,0.1471406370401382
resnet,bandpass,0,marginal_shift,all,29,505,ece,absolute,0.1309775276874313
resnet,bandpass,0,marginal_shift,all,29,505,mean_loss,absolute,0.4554922403506402
resnet,bandpass,0,marginal_shift,all,29,505,mean_confidence,absolute,0.755420446395874
resnet,bandpass,0,marginal_shift,all,29,505,mean_entropy,absolute,0.502277123387245
resnet,bandpass,0,marginal_shift,all,29,505,clean_agreement,absolute,0.7202038924930492
resnet,bandpass,0,marginal_shift,all,29,505,probability_shift,absolute,0.2051744759082794
