model,kind,snr,condition,active,metric,outcome,n_noise_replays,n_fixed_training_seeds,mean,std,uncertainty
resnet,bandpass,20,electrode,all,ap_HYP,absolute,5,3,0.6393858784976698,0.0008257652136822696,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,ap_HYP,clean_drop,5,3,0.0022160624836546606,0.0008257652136822436,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,ap_HYP,normalized_robustness,5,3,0.9965255077535046,0.0012837660008098656,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,ap_MI,absolute,5,3,0.7608156877197984,0.001344177645162949,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,ap_MI,clean_drop,5,3,0.0022943611452300133,0.0013441776451630016,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,ap_MI,normalized_robustness,5,3,0.9969807523780402,0.0017723650123107385,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,ap_NORM,absolute,5,3,0.9043276356199292,0.0007811750710953469,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,ap_NORM,clean_drop,5,3,0.0027325860777172696,0.0007811750710953442,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,ap_NORM,normalized_robustness,5,3,0.9969859851438407,0.0008618146119248169,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,ap_STTC,absolute,5,3,0.8094801327660377,0.000651514453965918,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,ap_STTC,clean_drop,5,3,0.002503479146213679,0.0006515144539658923,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,ap_STTC,normalized_robustness,5,3,0.9969068495684598,0.0007976502386091061,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,auroc_CD,absolute,5,3,0.897552987073483,0.0003984589039683712,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,auroc_CD,clean_drop,5,3,0.0006959810048781472,0.0003984589039683685,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,auroc_CD,normalized_robustness,5,3,0.9992298156450898,0.00044531921063384095,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,auroc_HYP,absolute,5,3,0.8918666323101535,0.0002611551309591965,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,auroc_HYP,clean_drop,5,3,0.0009826499608120913,0.0002611551309592398,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,auroc_HYP,normalized_robustness,5,3,0.9988991152750966,0.0002928891334414811,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,auroc_MI,absolute,5,3,0.888871551334238,0.0005569553534981042,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,auroc_MI,clean_drop,5,3,0.0015430423639379556,0.0005569553534980945,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,auroc_MI,normalized_robustness,5,3,0.998264462387359,0.0006284076469028982,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,auroc_NORM,absolute,5,3,0.9320245745295603,0.00040690603510728195,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,auroc_NORM,clean_drop,5,3,0.0015488847467886627,0.00040690603510729544,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,auroc_NORM,normalized_robustness,5,3,0.9983407215984712,0.00043595389907402133,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,auroc_STTC,absolute,5,3,0.9226421473045547,0.00035574648451604593,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,auroc_STTC,clean_drop,5,3,0.0014449914817728396,0.00035574648451601015,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,auroc_STTC,normalized_robustness,5,3,0.9984355878254754,0.000385286635471659,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,brier,absolute,5,3,0.09704354951779044,0.00019854514363597145,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,clean_agreement,absolute,5,3,0.9854247760271857,0.0007210012011537551,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,ece,absolute,5,3,0.04650480072701948,0.0005483582972213764,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,f1_CD,absolute,5,3,0.7111419207007368,0.0033393659674604,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,f1_CD,clean_drop,5,3,-0.002238817125896916,0.0033393659674604333,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,f1_CD,normalized_robustness,5,3,1.0031369286214373,0.004704119410989779,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,f1_HYP,absolute,5,3,0.5985933241286998,0.003154227954213506,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,f1_HYP,clean_drop,5,3,0.0029658830214196468,0.0031542279542135015,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,f1_HYP,normalized_robustness,5,3,0.9954983712091636,0.005490521350953695,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,f1_MI,absolute,5,3,0.6833321351569589,0.0030975515694527072,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,f1_MI,clean_drop,5,3,0.0014968472987959927,0.0030975515694526673,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,f1_MI,normalized_robustness,5,3,0.9978282706657359,0.004498059433819858,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,f1_NORM,absolute,5,3,0.8437516119532786,0.001155067693109485,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,f1_NORM,clean_drop,5,3,0.003081134449051781,0.00115506769310941,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,f1_NORM,normalized_robustness,5,3,0.9963652981093439,0.0013633764854089707,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,f1_STTC,absolute,5,3,0.7411839520876193,0.003082870928731551,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,f1_STTC,clean_drop,5,3,0.005371160958185595,0.003082870928731589,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,f1_STTC,normalized_robustness,5,3,0.9928595994002544,0.004127457804508481,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,macro_ap,absolute,5,3,0.7839951617450629,0.0007456380428455291,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,macro_ap,clean_drop,5,3,0.002073779473270321,0.0007456380428455037,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,macro_ap,normalized_robustness,5,3,0.997357990346514,0.0009485337894988402,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,macro_auroc,absolute,5,3,0.9065915785103978,0.0002971646118799006,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,macro_auroc,clean_drop,5,3,0.001243109911638022,0.00029716461187991733,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,macro_auroc,normalized_robustness,5,3,0.9986303072194715,0.0003273926868021323,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,macro_f1,absolute,5,3,0.7156005888054586,0.001365900521569931,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,macro_f1,clean_drop,5,3,0.0021352417203112243,0.001365900521569883,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,macro_f1,normalized_robustness,5,3,0.9970267141187232,0.0019072998154865705,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,mean_confidence,absolute,5,3,0.8831754525502523,0.0001228483404124694,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,mean_entropy,absolute,5,3,0.27648317164822345,0.00019655920155223105,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,mean_loss,absolute,5,3,0.3161305470374867,0.0006377989539556213,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,micro_ap,absolute,5,3,0.8147048033072434,0.0006995663180037578,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,micro_auroc,absolute,5,3,0.9150713343928152,0.000288522803494699,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,micro_f1,absolute,5,3,0.7471123573240965,0.001239201715050962,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,electrode,all,probability_shift,absolute,5,3,0.013773911632597387,8.063131465915916e-05,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,ap_CD,absolute,5,3,0.806193741883899,0.0009713599103263284,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,ap_CD,clean_drop,5,3,0.0003951407515154326,0.000971359910326337,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,ap_CD,normalized_robustness,5,3,0.9995197443079407,0.0012064169817667446,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,ap_HYP,absolute,5,3,0.640004740899508,0.0006889089783287593,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,ap_HYP,clean_drop,5,3,0.0015972000818165043,0.0006889089783287374,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,ap_HYP,normalized_robustness,5,3,0.9974716934553399,0.0010989035632708972,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,ap_MI,absolute,5,3,0.7607679331245281,0.0008677390374898413,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,ap_MI,clean_drop,5,3,0.0023421157405002575,0.0008677390374898279,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,ap_MI,normalized_robustness,5,3,0.9969381587662823,0.0011392513243185189,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,ap_NORM,absolute,5,3,0.904960860855275,0.00047526591233539495,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,ap_NORM,clean_drop,5,3,0.0020993608423714267,0.0004752659123354036,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,ap_NORM,normalized_robustness,5,3,0.997685283145584,0.0005242214132669995,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,ap_STTC,absolute,5,3,0.8103876945046705,0.0012150673738842688,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,ap_STTC,clean_drop,5,3,0.0015959174075810118,0.0012150673738842782,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,ap_STTC,normalized_robustness,5,3,0.998026849415227,0.0014970685846226832,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,auroc_CD,absolute,5,3,0.8976768014958012,0.000569118275988572,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,auroc_CD,clean_drop,5,3,0.0005721665825601629,0.0005691182759885072,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,auroc_CD,normalized_robustness,5,3,0.9993662562049017,0.0006340085845430421,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,auroc_HYP,absolute,5,3,0.8919562813368976,9.163419735279747e-05,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,auroc_HYP,clean_drop,5,3,0.0008930009340677078,9.163419735279419e-05,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,auroc_HYP,normalized_robustness,5,3,0.9989979876183537,0.00010352674889855076,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,auroc_MI,absolute,5,3,0.8888144881652345,0.0003914719429074899,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,auroc_MI,clean_drop,5,3,0.0016001055329413945,0.000391471942907417,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,auroc_MI,normalized_robustness,5,3,0.9982022492879367,0.00044010096772273877,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,auroc_NORM,absolute,5,3,0.9323674709002987,0.00027635451641239915,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,auroc_NORM,clean_drop,5,3,0.0012059883760504153,0.00027635451641246734,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,auroc_NORM,normalized_robustness,5,3,0.9987078177039062,0.0002959612576809571,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,auroc_STTC,absolute,5,3,0.9229498509163688,0.0004759558792290312,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,auroc_STTC,clean_drop,5,3,0.0011372878699585699,0.0004759558792290114,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,auroc_STTC,normalized_robustness,5,3,0.9987689744255828,0.0005159354305921984,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,brier,absolute,5,3,0.09688281218210852,0.00019356383295899123,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,clean_agreement,absolute,5,3,0.9874575223972814,0.0006220892976707303,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,ece,absolute,5,3,0.04759607004465522,0.0005101562484102458,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,f1_CD,absolute,5,3,0.7121020917699675,0.0011385883304264916,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,f1_CD,clean_drop,5,3,-0.00319898819512765,0.001138588330426516,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,f1_CD,normalized_robustness,5,3,1.0044995921360624,0.001598735266124799,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,f1_HYP,absolute,5,3,0.5950822947192701,0.002295609906526598,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,f1_HYP,clean_drop,5,3,0.00647691243084929,0.0022956099065265705,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,f1_HYP,normalized_robustness,5,3,0.9896848694828364,0.003917188093176324,descriptive_noise_replay_sd_after_training_seed_average_no_CI
resnet,bandpass,20,independent,all,f1_MI,absolute,5,3,0.683885577085529,0.0016227195076761738,descriptive_noise_replay_sd_after_training_seed_average_no_CI
