model,kind,snr,condition,active,metric,outcome,noise_seed,n_training_seeds,mean_over_training_seeds
tcn,bandpass,10,marginal_shift,all,micro_auroc,absolute,303,3,0.926470730922941
tcn,bandpass,10,marginal_shift,all,micro_auroc,absolute,404,3,0.925621433414705
tcn,bandpass,10,marginal_shift,all,micro_auroc,absolute,505,3,0.9265797600904523
tcn,bandpass,10,marginal_shift,all,micro_f1,absolute,101,3,0.7587591902507782
tcn,bandpass,10,marginal_shift,all,micro_f1,absolute,202,3,0.7569423823642428
tcn,bandpass,10,marginal_shift,all,micro_f1,absolute,303,3,0.7587607427652269
tcn,bandpass,10,marginal_shift,all,micro_f1,absolute,404,3,0.7554681543433818
tcn,bandpass,10,marginal_shift,all,micro_f1,absolute,505,3,0.756795061703178
tcn,bandpass,10,marginal_shift,all,probability_shift,absolute,101,3,0.029877443487445466
tcn,bandpass,10,marginal_shift,all,probability_shift,absolute,202,3,0.030191599701841636
tcn,bandpass,10,marginal_shift,all,probability_shift,absolute,303,3,0.0300647268692652
tcn,bandpass,10,marginal_shift,all,probability_shift,absolute,404,3,0.0298222967733939
tcn,bandpass,10,marginal_shift,all,probability_shift,absolute,505,3,0.029903608063856734
tcn,bandpass,20,covariance,all,ap_CD,absolute,101,3,0.8350100489601465
tcn,bandpass,20,covariance,all,ap_CD,absolute,202,3,0.8339200410665603
tcn,bandpass,20,covariance,all,ap_CD,absolute,303,3,0.834486334110975
tcn,bandpass,20,covariance,all,ap_CD,absolute,404,3,0.8344281820407736
tcn,bandpass,20,covariance,all,ap_CD,absolute,505,3,0.8354805923997738
tcn,bandpass,20,covariance,all,ap_CD,clean_drop,101,3,3.785177756299163e-05
tcn,bandpass,20,covariance,all,ap_CD,clean_drop,202,3,0.001127859671149145
tcn,bandpass,20,covariance,all,ap_CD,clean_drop,303,3,0.0005615666267344185
tcn,bandpass,20,covariance,all,ap_CD,clean_drop,404,3,0.0006197186969356672
tcn,bandpass,20,covariance,all,ap_CD,clean_drop,505,3,-0.00043269166206446236
tcn,bandpass,20,covariance,all,ap_CD,normalized_robustness,101,3,0.9999587277971064
tcn,bandpass,20,covariance,all,ap_CD,normalized_robustness,202,3,0.9986502932142415
tcn,bandpass,20,covariance,all,ap_CD,normalized_robustness,303,3,0.999326381087252
tcn,bandpass,20,covariance,all,ap_CD,normalized_robustness,404,3,0.9992588971993993
tcn,bandpass,20,covariance,all,ap_CD,normalized_robustness,505,3,1.0005171642912338
tcn,bandpass,20,covariance,all,ap_HYP,absolute,101,3,0.6726728585636251
tcn,bandpass,20,covariance,all,ap_HYP,absolute,202,3,0.6721768222247837
tcn,bandpass,20,covariance,all,ap_HYP,absolute,303,3,0.6724717781965023
tcn,bandpass,20,covariance,all,ap_HYP,absolute,404,3,0.672943952643901
tcn,bandpass,20,covariance,all,ap_HYP,absolute,505,3,0.6737160096823981
tcn,bandpass,20,covariance,all,ap_HYP,clean_drop,101,3,-0.001184920746252723
tcn,bandpass,20,covariance,all,ap_HYP,clean_drop,202,3,-0.0006888844074112536
tcn,bandpass,20,covariance,all,ap_HYP,clean_drop,303,3,-0.0009838403791299077
tcn,bandpass,20,covariance,all,ap_HYP,clean_drop,404,3,-0.0014560148265286104
tcn,bandpass,20,covariance,all,ap_HYP,clean_drop,505,3,-0.002228071865025679
tcn,bandpass,20,covariance,all,ap_HYP,normalized_robustness,101,3,1.0017890428642926
tcn,bandpass,20,covariance,all,ap_HYP,normalized_robustness,202,3,1.0010252992268844
tcn,bandpass,20,covariance,all,ap_HYP,normalized_robustness,303,3,1.0014698422257384
tcn,bandpass,20,covariance,all,ap_HYP,normalized_robustness,404,3,1.0021777679584176
tcn,bandpass,20,covariance,all,ap_HYP,normalized_robustness,505,3,1.0033134499456111
tcn,bandpass,20,covariance,all,ap_MI,absolute,101,3,0.7929924789868643
tcn,bandpass,20,covariance,all,ap_MI,absolute,202,3,0.7934813344397701
tcn,bandpass,20,covariance,all,ap_MI,absolute,303,3,0.7945340438485028
tcn,bandpass,20,covariance,all,ap_MI,absolute,404,3,0.7935856193789111
tcn,bandpass,20,covariance,all,ap_MI,absolute,505,3,0.7940721562416689
tcn,bandpass,20,covariance,all,ap_MI,clean_drop,101,3,0.0013403338008035615
tcn,bandpass,20,covariance,all,ap_MI,clean_drop,202,3,0.0008514783478977458
tcn,bandpass,20,covariance,all,ap_MI,clean_drop,303,3,-0.0002012310608349166
tcn,bandpass,20,covariance,all,ap_MI,clean_drop,404,3,0.000747193408756693
tcn,bandpass,20,covariance,all,ap_MI,clean_drop,505,3,0.0002606565459988645
tcn,bandpass,20,covariance,all,ap_MI,normalized_robustness,101,3,0.9983223346694912
tcn,bandpass,20,covariance,all,ap_MI,normalized_robustness,202,3,0.9989171947270616
tcn,bandpass,20,covariance,all,ap_MI,normalized_robustness,303,3,1.0002552848880686
tcn,bandpass,20,covariance,all,ap_MI,normalized_robustness,404,3,0.9990583208183866
tcn,bandpass,20,covariance,all,ap_MI,normalized_robustness,505,3,0.9996730507153457
tcn,bandpass,20,covariance,all,ap_NORM,absolute,101,3,0.9230182790903979
tcn,bandpass,20,covariance,all,ap_NORM,absolute,202,3,0.9238435511787063
tcn,bandpass,20,covariance,all,ap_NORM,absolute,303,3,0.9236659117906841
tcn,bandpass,20,covariance,all,ap_NORM,absolute,404,3,0.9229192094882408
tcn,bandpass,20,covariance,all,ap_NORM,absolute,505,3,0.9228704725199767
tcn,bandpass,20,covariance,all,ap_NORM,clean_drop,101,3,0.0006385630076063039
tcn,bandpass,20,covariance,all,ap_NORM,clean_drop,202,3,-0.00018670908070195225
tcn,bandpass,20,covariance,all,ap_NORM,clean_drop,303,3,-9.069692679923117e-06
tcn,bandpass,20,covariance,all,ap_NORM,clean_drop,404,3,0.000737632609763487
tcn,bandpass,20,covariance,all,ap_NORM,clean_drop,505,3,0.0007863695780275792
tcn,bandpass,20,covariance,all,ap_NORM,normalized_robustness,101,3,0.9993080994924899
tcn,bandpass,20,covariance,all,ap_NORM,normalized_robustness,202,3,1.0002010083820132
tcn,bandpass,20,covariance,all,ap_NORM,normalized_robustness,303,3,1.0000086334292366
tcn,bandpass,20,covariance,all,ap_NORM,normalized_robustness,404,3,0.9992001617363524
tcn,bandpass,20,covariance,all,ap_NORM,normalized_robustness,505,3,0.9991472912824163
tcn,bandpass,20,covariance,all,ap_STTC,absolute,101,3,0.8211571944113513
tcn,bandpass,20,covariance,all,ap_STTC,absolute,202,3,0.8218254151351646
tcn,bandpass,20,covariance,all,ap_STTC,absolute,303,3,0.821285045030093
tcn,bandpass,20,covariance,all,ap_STTC,absolute,404,3,0.8215932398907922
tcn,bandpass,20,covariance,all,ap_STTC,absolute,505,3,0.8210382445740251
tcn,bandpass,20,covariance,all,ap_STTC,clean_drop,101,3,-0.0008943495990407039
tcn,bandpass,20,covariance,all,ap_STTC,clean_drop,202,3,-0.0015625703228540437
tcn,bandpass,20,covariance,all,ap_STTC,clean_drop,303,3,-0.0010222002177824319
tcn,bandpass,20,covariance,all,ap_STTC,clean_drop,404,3,-0.001330395078481687
tcn,bandpass,20,covariance,all,ap_STTC,clean_drop,505,3,-0.0007753997617144792
tcn,bandpass,20,covariance,all,ap_STTC,normalized_robustness,101,3,1.001097689622955
tcn,bandpass,20,covariance,all,ap_STTC,normalized_robustness,202,3,1.0019103663107098
tcn,bandpass,20,covariance,all,ap_STTC,normalized_robustness,303,3,1.0012505494749562
tcn,bandpass,20,covariance,all,ap_STTC,normalized_robustness,404,3,1.0016283097747072
tcn,bandpass,20,covariance,all,ap_STTC,normalized_robustness,505,3,1.0009517436144997
tcn,bandpass,20,covariance,all,auroc_CD,absolute,101,3,0.9126950623034821
tcn,bandpass,20,covariance,all,auroc_CD,absolute,202,3,0.9119700483935665
tcn,bandpass,20,covariance,all,auroc_CD,absolute,303,3,0.9127500549926894
tcn,bandpass,20,covariance,all,auroc_CD,absolute,404,3,0.9123121352690761
tcn,bandpass,20,covariance,all,auroc_CD,absolute,505,3,0.9131131684846604
tcn,bandpass,20,covariance,all,auroc_CD,clean_drop,101,3,6.348420739347531e-05
tcn,bandpass,20,covariance,all,auroc_CD,clean_drop,202,3,0.0007884981173090777
tcn,bandpass,20,covariance,all,auroc_CD,clean_drop,303,3,8.491518186234023e-06
tcn,bandpass,20,covariance,all,auroc_CD,clean_drop,404,3,0.00044641124179944924
tcn,bandpass,20,covariance,all,auroc_CD,clean_drop,505,3,-0.00035462197378477445
tcn,bandpass,20,covariance,all,auroc_CD,normalized_robustness,101,3,0.9999322039214037
tcn,bandpass,20,covariance,all,auroc_CD,normalized_robustness,202,3,0.9991373112293661
tcn,bandpass,20,covariance,all,auroc_CD,normalized_robustness,303,3,0.9999912562000635
tcn,bandpass,20,covariance,all,auroc_CD,normalized_robustness,404,3,0.9995113454516256
tcn,bandpass,20,covariance,all,auroc_CD,normalized_robustness,505,3,1.000389271557225
tcn,bandpass,20,covariance,all,auroc_HYP,absolute,101,3,0.897104255913078
tcn,bandpass,20,covariance,all,auroc_HYP,absolute,202,3,0.8969841423218563
tcn,bandpass,20,covariance,all,auroc_HYP,absolute,303,3,0.8970639943741209
tcn,bandpass,20,covariance,all,auroc_HYP,absolute,404,3,0.8969928656552968
tcn,bandpass,20,covariance,all,auroc_HYP,absolute,505,3,0.897401520275711
tcn,bandpass,20,covariance,all,auroc_HYP,clean_drop,101,3,2.8183077269964645e-05
tcn,bandpass,20,covariance,all,auroc_HYP,clean_drop,202,3,0.00014829666849180967
tcn,bandpass,20,covariance,all,auroc_HYP,clean_drop,303,3,6.844461622712572e-05
tcn,bandpass,20,covariance,all,auroc_HYP,clean_drop,404,3,0.00013957333505113892
tcn,bandpass,20,covariance,all,auroc_HYP,clean_drop,505,3,-0.00026908128536299686
tcn,bandpass,20,covariance,all,auroc_HYP,normalized_robustness,101,3,0.9999708473543288
tcn,bandpass,20,covariance,all,auroc_HYP,normalized_robustness,202,3,0.9998361738713873
tcn,bandpass,20,covariance,all,auroc_HYP,normalized_robustness,303,3,0.9999262394194893
tcn,bandpass,20,covariance,all,auroc_HYP,normalized_robustness,404,3,0.9998458605230982
tcn,bandpass,20,covariance,all,auroc_HYP,normalized_robustness,505,3,1.0003000384002185
tcn,bandpass,20,covariance,all,auroc_MI,absolute,101,3,0.9088809739182874
tcn,bandpass,20,covariance,all,auroc_MI,absolute,202,3,0.9093046132971505
tcn,bandpass,20,covariance,all,auroc_MI,absolute,303,3,0.9096027438564752
tcn,bandpass,20,covariance,all,auroc_MI,absolute,404,3,0.9095684456505352
tcn,bandpass,20,covariance,all,auroc_MI,absolute,505,3,0.9089851876978742
tcn,bandpass,20,covariance,all,auroc_MI,clean_drop,101,3,0.0007372229760289247
tcn,bandpass,20,covariance,all,auroc_MI,clean_drop,202,3,0.00031358359716574896
tcn,bandpass,20,covariance,all,auroc_MI,clean_drop,303,3,1.545303784104372e-05
tcn,bandpass,20,covariance,all,auroc_MI,clean_drop,404,3,4.97512437811117e-05
tcn,bandpass,20,covariance,all,auroc_MI,clean_drop,505,3,0.000633009196441973
tcn,bandpass,20,covariance,all,auroc_MI,normalized_robustness,101,3,0.9991905734258327
tcn,bandpass,20,covariance,all,auroc_MI,normalized_robustness,202,3,0.9996536884883255
tcn,bandpass,20,covariance,all,auroc_MI,normalized_robustness,303,3,0.9999828212305593
tcn,bandpass,20,covariance,all,auroc_MI,normalized_robustness,404,3,0.9999453124853329
tcn,bandpass,20,covariance,all,auroc_MI,normalized_robustness,505,3,0.9993033762865209
tcn,bandpass,20,covariance,all,auroc_NORM,absolute,101,3,0.9428372806388682
tcn,bandpass,20,covariance,all,auroc_NORM,absolute,202,3,0.9431561933810398
tcn,bandpass,20,covariance,all,auroc_NORM,absolute,303,3,0.9431553244089904
tcn,bandpass,20,covariance,all,auroc_NORM,absolute,404,3,0.9425745614225652
tcn,bandpass,20,covariance,all,auroc_NORM,absolute,505,3,0.9426446585012259
tcn,bandpass,20,covariance,all,auroc_NORM,clean_drop,101,3,0.00037901664226306736
tcn,bandpass,20,covariance,all,auroc_NORM,clean_drop,202,3,6.010390009144236e-05
tcn,bandpass,20,covariance,all,auroc_NORM,clean_drop,303,3,6.097287214090752e-05
tcn,bandpass,20,covariance,all,auroc_NORM,clean_drop,404,3,0.0006417358585661207
tcn,bandpass,20,covariance,all,auroc_NORM,clean_drop,505,3,0.0005716387799054035
tcn,bandpass,20,covariance,all,auroc_NORM,normalized_robustness,101,3,0.999598001009073
tcn,bandpass,20,covariance,all,auroc_NORM,normalized_robustness,202,3,0.9999361004507482
tcn,bandpass,20,covariance,all,auroc_NORM,normalized_robustness,303,3,0.999935194058683
tcn,bandpass,20,covariance,all,auroc_NORM,normalized_robustness,404,3,0.9993195296205161
tcn,bandpass,20,covariance,all,auroc_NORM,normalized_robustness,505,3,0.9993937719203979
tcn,bandpass,20,covariance,all,auroc_STTC,absolute,101,3,0.9318139270570865
tcn,bandpass,20,covariance,all,auroc_STTC,absolute,202,3,0.9320546808039142
tcn,bandpass,20,covariance,all,auroc_STTC,absolute,303,3,0.9318424579394216
tcn,bandpass,20,covariance,all,auroc_STTC,absolute,404,3,0.9317740619886182
tcn,bandpass,20,covariance,all,auroc_STTC,absolute,505,3,0.9314441980887437
tcn,bandpass,20,covariance,all,auroc_STTC,clean_drop,101,3,-0.00023606373877286627
tcn,bandpass,20,covariance,all,auroc_STTC,clean_drop,202,3,-0.000476817485600652
tcn,bandpass,20,covariance,all,auroc_STTC,clean_drop,303,3,-0.00026459462110794973
tcn,bandpass,20,covariance,all,auroc_STTC,clean_drop,404,3,-0.0001961986703045889
tcn,bandpass,20,covariance,all,auroc_STTC,clean_drop,505,3,0.00013366522956992366
tcn,bandpass,20,covariance,all,auroc_STTC,normalized_robustness,101,3,1.0002541963646847
tcn,bandpass,20,covariance,all,auroc_STTC,normalized_robustness,202,3,1.0005129565446707
tcn,bandpass,20,covariance,all,auroc_STTC,normalized_robustness,303,3,1.0002850111091863
tcn,bandpass,20,covariance,all,auroc_STTC,normalized_robustness,404,3,1.0002115389682527
tcn,bandpass,20,covariance,all,auroc_STTC,normalized_robustness,505,3,0.9998569015510926
tcn,bandpass,20,covariance,all,brier,absolute,101,3,0.08925318966309226
tcn,bandpass,20,covariance,all,brier,absolute,202,3,0.08927612255016955
tcn,bandpass,20,covariance,all,brier,absolute,303,3,0.08921763797601061
tcn,bandpass,20,covariance,all,brier,absolute,404,3,0.0893259619673093
tcn,bandpass,20,covariance,all,brier,absolute,505,3,0.08927776167790093
tcn,bandpass,20,covariance,all,clean_agreement,absolute,101,3,0.9919060858819894
tcn,bandpass,20,covariance,all,clean_agreement,absolute,202,3,0.9917207290701268
tcn,bandpass,20,covariance,all,clean_agreement,absolute,303,3,0.9918134074760582
tcn,bandpass,20,covariance,all,clean_agreement,absolute,404,3,0.990917516218721
tcn,bandpass,20,covariance,all,clean_agreement,absolute,505,3,0.9918134074760582
tcn,bandpass,20,covariance,all,ece,absolute,101,3,0.043103083674178734
tcn,bandpass,20,covariance,all,ece,absolute,202,3,0.04419946094294724
tcn,bandpass,20,covariance,all,ece,absolute,303,3,0.043685496976679034
tcn,bandpass,20,covariance,all,ece,absolute,404,3,0.04368080076320476
tcn,bandpass,20,covariance,all,ece,absolute,505,3,0.0437925778678654
tcn,bandpass,20,covariance,all,f1_CD,absolute,101,3,0.747115644646205
tcn,bandpass,20,covariance,all,f1_CD,absolute,202,3,0.743586778298197
tcn,bandpass,20,covariance,all,f1_CD,absolute,303,3,0.741189309705697
tcn,bandpass,20,covariance,all,f1_CD,absolute,404,3,0.7470100612465335
tcn,bandpass,20,covariance,all,f1_CD,absolute,505,3,0.746327835842992
tcn,bandpass,20,covariance,all,f1_CD,clean_drop,101,3,-0.003239161197944207
tcn,bandpass,20,covariance,all,f1_CD,clean_drop,202,3,0.0002897051500638792
tcn,bandpass,20,covariance,all,f1_CD,clean_drop,303,3,0.0026871737425637754
tcn,bandpass,20,covariance,all,f1_CD,clean_drop,404,3,-0.0031335777982726873
tcn,bandpass,20,covariance,all,f1_CD,clean_drop,505,3,-0.0024513523947311544
tcn,bandpass,20,covariance,all,f1_CD,normalized_robustness,101,3,1.004361932815985
tcn,bandpass,20,covariance,all,f1_CD,normalized_robustness,202,3,0.99961563877023
tcn,bandpass,20,covariance,all,f1_CD,normalized_robustness,303,3,0.9963881333190305
tcn,bandpass,20,covariance,all,f1_CD,normalized_robustness,404,3,1.0042123296023717
tcn,bandpass,20,covariance,all,f1_CD,normalized_robustness,505,3,1.0032819820253873
tcn,bandpass,20,covariance,all,f1_HYP,absolute,101,3,0.6089445761520057
tcn,bandpass,20,covariance,all,f1_HYP,absolute,202,3,0.6129818474264274
tcn,bandpass,20,covariance,all,f1_HYP,absolute,303,3,0.6139963367799873
tcn,bandpass,20,covariance,all,f1_HYP,absolute,404,3,0.6113834229355346
tcn,bandpass,20,covariance,all,f1_HYP,absolute,505,3,0.6156759128214607
tcn,bandpass,20,covariance,all,f1_HYP,clean_drop,101,3,0.004462608048358592
tcn,bandpass,20,covariance,all,f1_HYP,clean_drop,202,3,0.00042533677393696845
tcn,bandpass,20,covariance,all,f1_HYP,clean_drop,303,3,-0.000589152579623072
tcn,bandpass,20,covariance,all,f1_HYP,clean_drop,404,3,0.0020237612648297265
tcn,bandpass,20,covariance,all,f1_HYP,clean_drop,505,3,-0.002268728621096431
tcn,bandpass,20,covariance,all,f1_HYP,normalized_robustness,101,3,0.9929168020866368
tcn,bandpass,20,covariance,all,f1_HYP,normalized_robustness,202,3,0.9994590365808547
tcn,bandpass,20,covariance,all,f1_HYP,normalized_robustness,303,3,1.0011726645322936
tcn,bandpass,20,covariance,all,f1_HYP,normalized_robustness,404,3,0.99680514423218
tcn,bandpass,20,covariance,all,f1_HYP,normalized_robustness,505,3,1.0039964901936582
tcn,bandpass,20,covariance,all,f1_MI,absolute,101,3,0.7143208611666846
tcn,bandpass,20,covariance,all,f1_MI,absolute,202,3,0.7163190090808921
tcn,bandpass,20,covariance,all,f1_MI,absolute,303,3,0.7163282532957805
tcn,bandpass,20,covariance,all,f1_MI,absolute,404,3,0.7199097983606713
tcn,bandpass,20,covariance,all,f1_MI,absolute,505,3,0.7130677828101669
tcn,bandpass,20,covariance,all,f1_MI,clean_drop,101,3,0.00038804388619395613
tcn,bandpass,20,covariance,all,f1_MI,clean_drop,202,3,-0.001610104028013574
tcn,bandpass,20,covariance,all,f1_MI,clean_drop,303,3,-0.0016193482429018857
tcn,bandpass,20,covariance,all,f1_MI,clean_drop,404,3,-0.00520089330779272
tcn,bandpass,20,covariance,all,f1_MI,clean_drop,505,3,0.0016411222427116234
tcn,bandpass,20,covariance,all,f1_MI,normalized_robustness,101,3,0.9994704409279814
tcn,bandpass,20,covariance,all,f1_MI,normalized_robustness,202,3,1.0022471390162002
tcn,bandpass,20,covariance,all,f1_MI,normalized_robustness,303,3,1.0022629735077018
tcn,bandpass,20,covariance,all,f1_MI,normalized_robustness,404,3,1.0072648126863706
tcn,bandpass,20,covariance,all,f1_MI,normalized_robustness,505,3,0.9977081347995599
tcn,bandpass,20,covariance,all,f1_NORM,absolute,101,3,0.8591710892311436
tcn,bandpass,20,covariance,all,f1_NORM,absolute,202,3,0.8577389612973695
tcn,bandpass,20,covariance,all,f1_NORM,absolute,303,3,0.8600407801659161
tcn,bandpass,20,covariance,all,f1_NORM,absolute,404,3,0.8577130011218963
tcn,bandpass,20,covariance,all,f1_NORM,absolute,505,3,0.8573284643872224
tcn,bandpass,20,covariance,all,f1_NORM,clean_drop,101,3,-0.0014750583640635861
tcn,bandpass,20,covariance,all,f1_NORM,clean_drop,202,3,-4.293043028950431e-05
tcn,bandpass,20,covariance,all,f1_NORM,clean_drop,303,3,-0.0023447492988363607
tcn,bandpass,20,covariance,all,f1_NORM,clean_drop,404,3,-1.6970254816321233e-05
tcn,bandpass,20,covariance,all,f1_NORM,clean_drop,505,3,0.00036756647985739893
tcn,bandpass,20,covariance,all,f1_NORM,normalized_robustness,101,3,1.0017212416707204
tcn,bandpass,20,covariance,all,f1_NORM,normalized_robustness,202,3,1.0000501147502805
tcn,bandpass,20,covariance,all,f1_NORM,normalized_robustness,303,3,1.0027349933161152
tcn,bandpass,20,covariance,all,f1_NORM,normalized_robustness,404,3,1.0000207278236863
tcn,bandpass,20,covariance,all,f1_NORM,normalized_robustness,505,3,0.9995715356766067
tcn,bandpass,20,covariance,all,f1_STTC,absolute,101,3,0.7713565088391908
tcn,bandpass,20,covariance,all,f1_STTC,absolute,202,3,0.7707502666970498
tcn,bandpass,20,covariance,all,f1_STTC,absolute,303,3,0.7702187079427519
tcn,bandpass,20,covariance,all,f1_STTC,absolute,404,3,0.7696525333780236
tcn,bandpass,20,covariance,all,f1_STTC,absolute,505,3,0.7683376851437732
